time,CONTAINER ID,NAME,CPU %,MEM USAGE / LIMIT,MEM %,NET I/O,BLOCK I/O,PIDS
4015,279b3cf3c92b,acme-acme-1,112.67%,145.7MiB / 15.32GiB,0.93%,405MB / 454MB,33.9MB / 102GB,310
4020,279b3cf3c92b,acme-acme-1,113.76%,134.4MiB / 15.32GiB,0.86%,405MB / 454MB,33.9MB / 102GB,118
4025,279b3cf3c92b,acme-acme-1,109.40%,129.9MiB / 15.32GiB,0.83%,405MB / 455MB,33.9MB / 102GB,42
4030,279b3cf3c92b,acme-acme-1,120.98%,138.7MiB / 15.32GiB,0.88%,406MB / 455MB,33.9MB / 102GB,209
4035,279b3cf3c92b,acme-acme-1,122.70%,145.4MiB / 15.32GiB,0.93%,406MB / 455MB,33.9MB / 102GB,327
4040,279b3cf3c92b,acme-acme-1,114.04%,151.9MiB / 15.32GiB,0.97%,406MB / 455MB,33.9MB / 103GB,440
4045,279b3cf3c92b,acme-acme-1,113.06%,146.9MiB / 15.32GiB,0.94%,406MB / 455MB,33.9MB / 103GB,337
4050,279b3cf3c92b,acme-acme-1,110.77%,136.6MiB / 15.32GiB,0.87%,406MB / 455MB,33.9MB / 103GB,143
4055,279b3cf3c92b,acme-acme-1,112.70%,134.4MiB / 15.32GiB,0.86%,406MB / 455MB,33.9MB / 103GB,107
4060,279b3cf3c92b,acme-acme-1,120.98%,136.4MiB / 15.32GiB,0.87%,406MB / 455MB,33.9MB / 103GB,162
4065,279b3cf3c92b,acme-acme-1,117.43%,144.4MiB / 15.32GiB,0.92%,406MB / 455MB,33.9MB / 103GB,307
4070,279b3cf3c92b,acme-acme-1,114.92%,151.8MiB / 15.32GiB,0.97%,406MB / 455MB,33.9MB / 103GB,438
4075,279b3cf3c92b,acme-acme-1,112.59%,145.2MiB / 15.32GiB,0.93%,406MB / 455MB,33.9MB / 103GB,302
4080,279b3cf3c92b,acme-acme-1,108.61%,132.2MiB / 15.32GiB,0.84%,406MB / 456MB,33.9MB / 103GB,80
4085,279b3cf3c92b,acme-acme-1,119.30%,137.6MiB / 15.32GiB,0.88%,407MB / 456MB,33.9MB / 103GB,183
4090,279b3cf3c92b,acme-acme-1,120.83%,138.7MiB / 15.32GiB,0.88%,407MB / 456MB,33.9MB / 103GB,147
4095,279b3cf3c92b,acme-acme-1,116.33%,145.6MiB / 15.32GiB,0.93%,407MB / 456MB,33.9MB / 103GB,324
4100,279b3cf3c92b,acme-acme-1,114.68%,152.4MiB / 15.32GiB,0.97%,407MB / 456MB,33.9MB / 103GB,449
4105,279b3cf3c92b,acme-acme-1,111.95%,148.2MiB / 15.32GiB,0.94%,407MB / 456MB,33.9MB / 103GB,369
4110,279b3cf3c92b,acme-acme-1,112.01%,138.4MiB / 15.32GiB,0.88%,407MB / 456MB,33.9MB / 103GB,171
4115,279b3cf3c92b,acme-acme-1,120.65%,135.3MiB / 15.32GiB,0.86%,407MB / 456MB,33.9MB / 103GB,142
4120,279b3cf3c92b,acme-acme-1,117.60%,132.6MiB / 15.32GiB,0.84%,407MB / 456MB,33.9MB / 103GB,98
4125,279b3cf3c92b,acme-acme-1,118.09%,147.3MiB / 15.32GiB,0.94%,408MB / 456MB,33.9MB / 103GB,375
4130,279b3cf3c92b,acme-acme-1,119.94%,155MiB / 15.32GiB,0.99%,408MB / 456MB,33.9MB / 103GB,495
4135,279b3cf3c92b,acme-acme-1,114.87%,153.5MiB / 15.32GiB,0.98%,408MB / 457MB,33.9MB / 103GB,453
4140,279b3cf3c92b,acme-acme-1,110.86%,147.5MiB / 15.32GiB,0.94%,408MB / 457MB,33.9MB / 103GB,326
4145,279b3cf3c92b,acme-acme-1,111.95%,138.8MiB / 15.32GiB,0.88%,408MB / 457MB,33.9MB / 103GB,163
4150,279b3cf3c92b,acme-acme-1,26.15%,133MiB / 15.32GiB,0.85%,408MB / 457MB,33.9MB / 103GB,82
4155,279b3cf3c92b,acme-acme-1,118.31%,148.6MiB / 15.32GiB,0.95%,408MB / 457MB,33.9MB / 103GB,311
4160,279b3cf3c92b,acme-acme-1,120.51%,155MiB / 15.32GiB,0.99%,408MB / 457MB,33.9MB / 103GB,492
4165,279b3cf3c92b,acme-acme-1,114.27%,153.1MiB / 15.32GiB,0.98%,408MB / 457MB,33.9MB / 103GB,444
4170,279b3cf3c92b,acme-acme-1,114.60%,143.7MiB / 15.32GiB,0.92%,408MB / 457MB,33.9MB / 103GB,271
4175,279b3cf3c92b,acme-acme-1,116.13%,139.3MiB / 15.32GiB,0.89%,408MB / 458MB,33.9MB / 104GB,189
4180,279b3cf3c92b,acme-acme-1,0.11%,131.5MiB / 15.32GiB,0.84%,408MB / 458MB,33.9MB / 104GB,54
4185,279b3cf3c92b,acme-acme-1,120.74%,145.7MiB / 15.32GiB,0.93%,409MB / 458MB,33.9MB / 104GB,329
4190,279b3cf3c92b,acme-acme-1,120.98%,154.6MiB / 15.32GiB,0.99%,409MB / 458MB,33.9MB / 104GB,484
4195,279b3cf3c92b,acme-acme-1,116.65%,154.4MiB / 15.32GiB,0.98%,409MB / 458MB,33.9MB / 104GB,469
4200,279b3cf3c92b,acme-acme-1,111.74%,150MiB / 15.32GiB,0.96%,409MB / 458MB,33.9MB / 104GB,375
4205,279b3cf3c92b,acme-acme-1,113.03%,142.1MiB / 15.32GiB,0.91%,409MB / 458MB,33.9MB / 104GB,235
4210,279b3cf3c92b,acme-acme-1,0.33%,131.5MiB / 15.32GiB,0.84%,409MB / 458MB,33.9MB / 104GB,57
4215,279b3cf3c92b,acme-acme-1,120.22%,144.4MiB / 15.32GiB,0.92%,409MB / 458MB,33.9MB / 104GB,305
4220,279b3cf3c92b,acme-acme-1,120.45%,148.4MiB / 15.32GiB,0.95%,410MB / 458MB,33.9MB / 104GB,366
4225,279b3cf3c92b,acme-acme-1,113.33%,151.4MiB / 15.32GiB,0.97%,410MB / 458MB,33.9MB / 104GB,415
4230,279b3cf3c92b,acme-acme-1,115.54%,146.1MiB / 15.32GiB,0.93%,410MB / 459MB,33.9MB / 104GB,291
4235,279b3cf3c92b,acme-acme-1,117.00%,140.1MiB / 15.32GiB,0.89%,410MB / 459MB,33.9MB / 104GB,159
4240,279b3cf3c92b,acme-acme-1,110.20%,135.7MiB / 15.32GiB,0.87%,410MB / 459MB,33.9MB / 104GB,108
4245,279b3cf3c92b,acme-acme-1,121.51%,141.7MiB / 15.32GiB,0.90%,410MB / 459MB,33.9MB / 104GB,244
4250,279b3cf3c92b,acme-acme-1,121.10%,148.5MiB / 15.32GiB,0.95%,410MB / 459MB,33.9MB / 104GB,363
4255,279b3cf3c92b,acme-acme-1,114.61%,154.8MiB / 15.32GiB,0.99%,410MB / 459MB,33.9MB / 104GB,472
4260,279b3cf3c92b,acme-acme-1,112.60%,150.1MiB / 15.32GiB,0.96%,410MB / 459MB,33.9MB / 104GB,381
4265,279b3cf3c92b,acme-acme-1,113.23%,140.1MiB / 15.32GiB,0.89%,410MB / 459MB,33.9MB / 104GB,191
4270,279b3cf3c92b,acme-acme-1,95.86%,132MiB / 15.32GiB,0.84%,410MB / 459MB,33.9MB / 104GB,67
4275,279b3cf3c92b,acme-acme-1,122.16%,139.7MiB / 15.32GiB,0.89%,411MB / 460MB,33.9MB / 104GB,205
4280,279b3cf3c92b,acme-acme-1,118.70%,149.9MiB / 15.32GiB,0.96%,411MB / 460MB,33.9MB / 104GB,320
4285,279b3cf3c92b,acme-acme-1,115.54%,157.3MiB / 15.32GiB,1.00%,411MB / 460MB,33.9MB / 104GB,488
4290,279b3cf3c92b,acme-acme-1,113.36%,151.6MiB / 15.32GiB,0.97%,411MB / 460MB,33.9MB / 104GB,411
4295,279b3cf3c92b,acme-acme-1,112.08%,143MiB / 15.32GiB,0.91%,411MB / 460MB,33.9MB / 104GB,239
4300,279b3cf3c92b,acme-acme-1,119.31%,135.5MiB / 15.32GiB,0.86%,411MB / 460MB,33.9MB / 104GB,127
4305,279b3cf3c92b,acme-acme-1,117.53%,136.7MiB / 15.32GiB,0.87%,411MB / 460MB,33.9MB / 104GB,155
4310,279b3cf3c92b,acme-acme-1,118.58%,143.2MiB / 15.32GiB,0.91%,411MB / 460MB,33.9MB / 105GB,269
4315,279b3cf3c92b,acme-acme-1,114.54%,161MiB / 15.32GiB,1.03%,411MB / 460MB,33.9MB / 105GB,647
4320,279b3cf3c92b,acme-acme-1,112.34%,150.5MiB / 15.32GiB,0.96%,411MB / 460MB,33.9MB / 105GB,391
4325,279b3cf3c92b,acme-acme-1,109.27%,142.6MiB / 15.32GiB,0.91%,411MB / 461MB,33.9MB / 105GB,236
4330,279b3cf3c92b,acme-acme-1,114.09%,146MiB / 15.32GiB,0.93%,412MB / 461MB,33.9MB / 105GB,303
4335,279b3cf3c92b,acme-acme-1,118.15%,142.4MiB / 15.32GiB,0.91%,412MB / 461MB,33.9MB / 105GB,231
4340,279b3cf3c92b,acme-acme-1,112.99%,147.8MiB / 15.32GiB,0.94%,412MB / 461MB,33.9MB / 105GB,327
4345,279b3cf3c92b,acme-acme-1,117.14%,152.1MiB / 15.32GiB,0.97%,412MB / 461MB,33.9MB / 105GB,413
4350,279b3cf3c92b,acme-acme-1,113.95%,155.9MiB / 15.32GiB,0.99%,412MB / 461MB,33.9MB / 105GB,507
4355,279b3cf3c92b,acme-acme-1,113.35%,153MiB / 15.32GiB,0.98%,412MB / 461MB,33.9MB / 105GB,445
4360,279b3cf3c92b,acme-acme-1,113.88%,151MiB / 15.32GiB,0.96%,412MB / 461MB,33.9MB / 105GB,332
4365,279b3cf3c92b,acme-acme-1,119.17%,134.7MiB / 15.32GiB,0.86%,412MB / 461MB,33.9MB / 105GB,110
4370,279b3cf3c92b,acme-acme-1,116.42%,140.6MiB / 15.32GiB,0.90%,412MB / 461MB,33.9MB / 105GB,209
4375,279b3cf3c92b,acme-acme-1,114.80%,160.1MiB / 15.32GiB,1.02%,412MB / 462MB,33.9MB / 105GB,554
4380,279b3cf3c92b,acme-acme-1,118.16%,161.3MiB / 15.32GiB,1.03%,413MB / 462MB,33.9MB / 105GB,685
4385,279b3cf3c92b,acme-acme-1,113.47%,161.3MiB / 15.32GiB,1.03%,413MB / 462MB,33.9MB / 105GB,662
4390,279b3cf3c92b,acme-acme-1,112.54%,154MiB / 15.32GiB,0.98%,413MB / 462MB,33.9MB / 105GB,473
4395,279b3cf3c92b,acme-acme-1,112.64%,143.1MiB / 15.32GiB,0.91%,413MB / 462MB,33.9MB / 105GB,237
4400,279b3cf3c92b,acme-acme-1,111.57%,145.8MiB / 15.32GiB,0.93%,413MB / 462MB,33.9MB / 105GB,286
4405,279b3cf3c92b,acme-acme-1,117.58%,150.6MiB / 15.32GiB,0.96%,413MB / 462MB,33.9MB / 105GB,393
4410,279b3cf3c92b,acme-acme-1,115.33%,145MiB / 15.32GiB,0.92%,413MB / 462MB,33.9MB / 105GB,266
4415,279b3cf3c92b,acme-acme-1,112.24%,150.6MiB / 15.32GiB,0.96%,413MB / 462MB,33.9MB / 105GB,323
4420,279b3cf3c92b,acme-acme-1,122.03%,149.6MiB / 15.32GiB,0.95%,413MB / 462MB,33.9MB / 105GB,367
4425,279b3cf3c92b,acme-acme-1,109.77%,148.5MiB / 15.32GiB,0.95%,413MB / 463MB,33.9MB / 105GB,305
4430,279b3cf3c92b,acme-acme-1,115.72%,152.9MiB / 15.32GiB,0.97%,413MB / 463MB,33.9MB / 105GB,399
4435,279b3cf3c92b,acme-acme-1,119.44%,151.8MiB / 15.32GiB,0.97%,414MB / 463MB,33.9MB / 105GB,406
4440,279b3cf3c92b,acme-acme-1,111.32%,149.7MiB / 15.32GiB,0.95%,414MB / 463MB,33.9MB / 106GB,308
4445,279b3cf3c92b,acme-acme-1,114.19%,149.6MiB / 15.32GiB,0.95%,414MB / 463MB,33.9MB / 106GB,348
4450,279b3cf3c92b,acme-acme-1,118.83%,146.6MiB / 15.32GiB,0.93%,414MB / 463MB,33.9MB / 106GB,291
4455,279b3cf3c92b,acme-acme-1,113.08%,144.1MiB / 15.32GiB,0.92%,414MB / 463MB,33.9MB / 106GB,231
4460,279b3cf3c92b,acme-acme-1,113.01%,148.1MiB / 15.32GiB,0.94%,414MB / 463MB,33.9MB / 106GB,325
4465,279b3cf3c92b,acme-acme-1,120.66%,146.7MiB / 15.32GiB,0.94%,414MB / 463MB,33.9MB / 106GB,286
4470,279b3cf3c92b,acme-acme-1,110.85%,146.8MiB / 15.32GiB,0.94%,414MB / 464MB,33.9MB / 106GB,289
4475,279b3cf3c92b,acme-acme-1,117.98%,150.7MiB / 15.32GiB,0.96%,414MB / 464MB,33.9MB / 106GB,371
4480,279b3cf3c92b,acme-acme-1,114.00%,151.7MiB / 15.32GiB,0.97%,414MB / 464MB,33.9MB / 106GB,399
4485,279b3cf3c92b,acme-acme-1,113.73%,156.2MiB / 15.32GiB,1.00%,414MB / 464MB,33.9MB / 106GB,504
4490,279b3cf3c92b,acme-acme-1,114.10%,152.5MiB / 15.32GiB,0.97%,415MB / 464MB,33.9MB / 106GB,418
4495,279b3cf3c92b,acme-acme-1,115.40%,147MiB / 15.32GiB,0.94%,415MB / 464MB,33.9MB / 106GB,288
4500,279b3cf3c92b,acme-acme-1,111.77%,146.5MiB / 15.32GiB,0.93%,415MB / 464MB,33.9MB / 106GB,278
4505,279b3cf3c92b,acme-acme-1,115.38%,147.9MiB / 15.32GiB,0.94%,415MB / 464MB,33.9MB / 106GB,321
4510,279b3cf3c92b,acme-acme-1,111.76%,141.9MiB / 15.32GiB,0.90%,415MB / 464MB,33.9MB / 106GB,188
4515,279b3cf3c92b,acme-acme-1,116.56%,156.9MiB / 15.32GiB,1.00%,415MB / 465MB,33.9MB / 106GB,559
4520,279b3cf3c92b,acme-acme-1,118.94%,158.6MiB / 15.32GiB,1.01%,415MB / 465MB,33.9MB / 106GB,602
4525,279b3cf3c92b,acme-acme-1,112.22%,147.8MiB / 15.32GiB,0.94%,415MB / 465MB,33.9MB / 106GB,326
4530,279b3cf3c92b,acme-acme-1,114.12%,150.8MiB / 15.32GiB,0.96%,415MB / 465MB,33.9MB / 106GB,377
4535,279b3cf3c92b,acme-acme-1,121.18%,151.6MiB / 15.32GiB,0.97%,415MB / 465MB,33.9MB / 106GB,400
4540,279b3cf3c92b,acme-acme-1,112.04%,147.5MiB / 15.32GiB,0.94%,415MB / 465MB,33.9MB / 106GB,304
4545,279b3cf3c92b,acme-acme-1,114.32%,150.4MiB / 15.32GiB,0.96%,416MB / 465MB,33.9MB / 106GB,360
4550,279b3cf3c92b,acme-acme-1,119.54%,149.6MiB / 15.32GiB,0.95%,416MB / 465MB,33.9MB / 106GB,352
4555,279b3cf3c92b,acme-acme-1,111.65%,144.8MiB / 15.32GiB,0.92%,416MB / 465MB,33.9MB / 106GB,250
4560,279b3cf3c92b,acme-acme-1,113.14%,148.4MiB / 15.32GiB,0.95%,416MB / 466MB,33.9MB / 106GB,326
4565,279b3cf3c92b,acme-acme-1,121.75%,148MiB / 15.32GiB,0.94%,416MB / 466MB,33.9MB / 106GB,323
4570,279b3cf3c92b,acme-acme-1,110.56%,149.2MiB / 15.32GiB,0.95%,416MB / 466MB,33.9MB / 107GB,341
4575,279b3cf3c92b,acme-acme-1,118.17%,156.3MiB / 15.32GiB,1.00%,416MB / 466MB,33.9MB / 107GB,520
4580,279b3cf3c92b,acme-acme-1,118.52%,152.5MiB / 15.32GiB,0.97%,416MB / 466MB,33.9MB / 107GB,415
4585,279b3cf3c92b,acme-acme-1,114.34%,147.8MiB / 15.32GiB,0.94%,416MB / 466MB,33.9MB / 107GB,309
4590,279b3cf3c92b,acme-acme-1,113.34%,148.6MiB / 15.32GiB,0.95%,416MB / 466MB,33.9MB / 107GB,335
4595,279b3cf3c92b,acme-acme-1,121.25%,146MiB / 15.32GiB,0.93%,417MB / 466MB,33.9MB / 107GB,277
4600,279b3cf3c92b,acme-acme-1,112.46%,147.3MiB / 15.32GiB,0.94%,417MB / 466MB,33.9MB / 107GB,298
4605,279b3cf3c92b,acme-acme-1,117.84%,150.4MiB / 15.32GiB,0.96%,417MB / 466MB,33.9MB / 107GB,380
4610,279b3cf3c92b,acme-acme-1,120.09%,147.8MiB / 15.32GiB,0.94%,417MB / 467MB,33.9MB / 107GB,310
4615,279b3cf3c92b,acme-acme-1,113.65%,150.7MiB / 15.32GiB,0.96%,417MB / 467MB,33.9MB / 107GB,371
4620,279b3cf3c92b,acme-acme-1,115.00%,154.9MiB / 15.32GiB,0.99%,417MB / 467MB,33.9MB / 107GB,482
4625,279b3cf3c92b,acme-acme-1,114.57%,147.4MiB / 15.32GiB,0.94%,417MB / 467MB,33.9MB / 107GB,302
4630,279b3cf3c92b,acme-acme-1,111.56%,151.8MiB / 15.32GiB,0.97%,417MB / 467MB,33.9MB / 107GB,333
4635,279b3cf3c92b,acme-acme-1,119.42%,153.2MiB / 15.32GiB,0.98%,417MB / 467MB,33.9MB / 107GB,400
4640,279b3cf3c92b,acme-acme-1,113.41%,145.8MiB / 15.32GiB,0.93%,417MB / 467MB,33.9MB / 107GB,264
4645,279b3cf3c92b,acme-acme-1,114.47%,150.2MiB / 15.32GiB,0.96%,417MB / 467MB,33.9MB / 107GB,358
4650,279b3cf3c92b,acme-acme-1,120.33%,151.8MiB / 15.32GiB,0.97%,418MB / 467MB,33.9MB / 107GB,402
4655,279b3cf3c92b,acme-acme-1,109.69%,145.7MiB / 15.32GiB,0.93%,418MB / 468MB,33.9MB / 107GB,265
4660,279b3cf3c92b,acme-acme-1,111.30%,147.7MiB / 15.32GiB,0.94%,418MB / 468MB,33.9MB / 107GB,309
4665,279b3cf3c92b,acme-acme-1,120.86%,149.1MiB / 15.32GiB,0.95%,418MB / 468MB,33.9MB / 107GB,345
4670,279b3cf3c92b,acme-acme-1,113.68%,146MiB / 15.32GiB,0.93%,418MB / 468MB,33.9MB / 107GB,270
4675,279b3cf3c92b,acme-acme-1,117.59%,153.1MiB / 15.32GiB,0.98%,418MB / 468MB,33.9MB / 107GB,421
4680,279b3cf3c92b,acme-acme-1,117.99%,160.1MiB / 15.32GiB,1.02%,418MB / 468MB,33.9MB / 107GB,580
4685,279b3cf3c92b,acme-acme-1,114.61%,154.4MiB / 15.32GiB,0.98%,418MB / 468MB,33.9MB / 107GB,440
4690,279b3cf3c92b,acme-acme-1,111.93%,153.7MiB / 15.32GiB,0.98%,418MB / 468MB,33.9MB / 107GB,437
4695,279b3cf3c92b,acme-acme-1,118.79%,149.6MiB / 15.32GiB,0.95%,418MB / 468MB,33.9MB / 107GB,341
4700,279b3cf3c92b,acme-acme-1,113.85%,143.7MiB / 15.32GiB,0.92%,418MB / 469MB,33.9MB / 108GB,225
4705,279b3cf3c92b,acme-acme-1,113.63%,146.3MiB / 15.32GiB,0.93%,419MB / 469MB,33.9MB / 108GB,312
4710,279b3cf3c92b,acme-acme-1,122.80%,148.1MiB / 15.32GiB,0.94%,419MB / 469MB,33.9MB / 108GB,330
4715,279b3cf3c92b,acme-acme-1,113.71%,154.8MiB / 15.32GiB,0.99%,419MB / 469MB,33.9MB / 108GB,449
4720,279b3cf3c92b,acme-acme-1,113.05%,160MiB / 15.32GiB,1.02%,419MB / 469MB,33.9MB / 108GB,582
4725,279b3cf3c92b,acme-acme-1,117.73%,157.2MiB / 15.32GiB,1.00%,419MB / 469MB,33.9MB / 108GB,520
4730,279b3cf3c92b,acme-acme-1,110.40%,153.6MiB / 15.32GiB,0.98%,419MB / 469MB,33.9MB / 108GB,439
4735,279b3cf3c92b,acme-acme-1,115.03%,148.1MiB / 15.32GiB,0.94%,419MB / 469MB,33.9MB / 108GB,322
4740,279b3cf3c92b,acme-acme-1,113.02%,136.8MiB / 15.32GiB,0.87%,419MB / 469MB,33.9MB / 108GB,113
4745,279b3cf3c92b,acme-acme-1,115.68%,145.9MiB / 15.32GiB,0.93%,419MB / 469MB,33.9MB / 108GB,298
4750,279b3cf3c92b,acme-acme-1,116.85%,162.3MiB / 15.32GiB,1.03%,420MB / 470MB,33.9MB / 108GB,676
4755,279b3cf3c92b,acme-acme-1,111.42%,162.7MiB / 15.32GiB,1.04%,420MB / 470MB,33.9MB / 108GB,658
4760,279b3cf3c92b,acme-acme-1,118.19%,159.4MiB / 15.32GiB,1.02%,420MB / 470MB,33.9MB / 108GB,588
4765,279b3cf3c92b,acme-acme-1,115.34%,156MiB / 15.32GiB,0.99%,420MB / 470MB,33.9MB / 108GB,491
4770,279b3cf3c92b,acme-acme-1,112.82%,147.5MiB / 15.32GiB,0.94%,420MB / 470MB,33.9MB / 108GB,252
4775,279b3cf3c92b,acme-acme-1,114.06%,151.1MiB / 15.32GiB,0.96%,420MB / 470MB,33.9MB / 108GB,382
4780,279b3cf3c92b,acme-acme-1,121.11%,151.1MiB / 15.32GiB,0.96%,420MB / 470MB,33.9MB / 108GB,386
4785,279b3cf3c92b,acme-acme-1,112.51%,152.3MiB / 15.32GiB,0.97%,420MB / 470MB,33.9MB / 108GB,392
4790,279b3cf3c92b,acme-acme-1,113.91%,153.4MiB / 15.32GiB,0.98%,420MB / 470MB,33.9MB / 108GB,415
4795,279b3cf3c92b,acme-acme-1,120.70%,158.3MiB / 15.32GiB,1.01%,420MB / 470MB,33.9MB / 108GB,545
4800,279b3cf3c92b,acme-acme-1,111.37%,149.2MiB / 15.32GiB,0.95%,420MB / 471MB,33.9MB / 108GB,345
4805,279b3cf3c92b,acme-acme-1,113.04%,147.9MiB / 15.32GiB,0.94%,420MB / 471MB,33.9MB / 108GB,301
4810,279b3cf3c92b,acme-acme-1,117.86%,144.3MiB / 15.32GiB,0.92%,421MB / 471MB,33.9MB / 108GB,265
4815,279b3cf3c92b,acme-acme-1,112.29%,148.5MiB / 15.32GiB,0.95%,421MB / 471MB,33.9MB / 108GB,333
4820,279b3cf3c92b,acme-acme-1,120.17%,156MiB / 15.32GiB,0.99%,421MB / 471MB,33.9MB / 108GB,474
4825,279b3cf3c92b,acme-acme-1,115.20%,162.3MiB / 15.32GiB,1.03%,421MB / 471MB,33.9MB / 108GB,614
4830,279b3cf3c92b,acme-acme-1,111.07%,159.7MiB / 15.32GiB,1.02%,421MB / 471MB,33.9MB / 109GB,554
4835,279b3cf3c92b,acme-acme-1,113.64%,151.1MiB / 15.32GiB,0.96%,421MB / 471MB,33.9MB / 109GB,354
4840,279b3cf3c92b,acme-acme-1,116.20%,140MiB / 15.32GiB,0.89%,421MB / 472MB,33.9MB / 109GB,157
4845,279b3cf3c92b,acme-acme-1,120.33%,143.5MiB / 15.32GiB,0.91%,421MB / 472MB,33.9MB / 109GB,231
4850,279b3cf3c92b,acme-acme-1,116.39%,160.8MiB / 15.32GiB,1.03%,421MB / 472MB,33.9MB / 109GB,651
4855,279b3cf3c92b,acme-acme-1,113.93%,165.9MiB / 15.32GiB,1.06%,422MB / 472MB,33.9MB / 109GB,761
4860,279b3cf3c92b,acme-acme-1,114.66%,167.4MiB / 15.32GiB,1.07%,422MB / 472MB,33.9MB / 109GB,773
4865,279b3cf3c92b,acme-acme-1,117.39%,165.9MiB / 15.32GiB,1.06%,422MB / 472MB,33.9MB / 109GB,737
4870,279b3cf3c92b,acme-acme-1,113.66%,154.8MiB / 15.32GiB,0.99%,422MB / 472MB,33.9MB / 109GB,453
4875,279b3cf3c92b,acme-acme-1,114.32%,154.4MiB / 15.32GiB,0.98%,422MB / 472MB,33.9MB / 109GB,432
4880,279b3cf3c92b,acme-acme-1,121.57%,153.9MiB / 15.32GiB,0.98%,422MB / 472MB,33.9MB / 109GB,432
4885,279b3cf3c92b,acme-acme-1,112.43%,149.9MiB / 15.32GiB,0.96%,422MB / 472MB,33.9MB / 109GB,326
4890,279b3cf3c92b,acme-acme-1,112.82%,153.3MiB / 15.32GiB,0.98%,422MB / 472MB,33.9MB / 109GB,399
4895,279b3cf3c92b,acme-acme-1,118.46%,156MiB / 15.32GiB,0.99%,422MB / 473MB,33.9MB / 109GB,487
4900,279b3cf3c92b,acme-acme-1,111.65%,146.7MiB / 15.32GiB,0.94%,422MB / 473MB,33.9MB / 109GB,261
4905,279b3cf3c92b,acme-acme-1,115.38%,150MiB / 15.32GiB,0.96%,422MB / 473MB,33.9MB / 109GB,341
4910,279b3cf3c92b,acme-acme-1,118.91%,152.4MiB / 15.32GiB,0.97%,423MB / 473MB,33.9MB / 109GB,389
4915,279b3cf3c92b,acme-acme-1,111.27%,148.6MiB / 15.32GiB,0.95%,423MB / 473MB,33.9MB / 109GB,300
4920,279b3cf3c92b,acme-acme-1,113.98%,152MiB / 15.32GiB,0.97%,423MB / 473MB,33.9MB / 109GB,380
4925,279b3cf3c92b,acme-acme-1,120.94%,151.3MiB / 15.32GiB,0.96%,423MB / 473MB,33.9MB / 109GB,365
4930,279b3cf3c92b,acme-acme-1,112.68%,150MiB / 15.32GiB,0.96%,423MB / 473MB,33.9MB / 109GB,330
4935,279b3cf3c92b,acme-acme-1,114.19%,152.5MiB / 15.32GiB,0.97%,423MB / 473MB,33.9MB / 109GB,388
4940,279b3cf3c92b,acme-acme-1,118.17%,152.2MiB / 15.32GiB,0.97%,423MB / 474MB,33.9MB / 109GB,388
4945,279b3cf3c92b,acme-acme-1,110.63%,147.2MiB / 15.32GiB,0.94%,423MB / 474MB,33.9MB / 109GB,268
4950,279b3cf3c92b,acme-acme-1,116.44%,151.4MiB / 15.32GiB,0.97%,423MB / 474MB,33.9MB / 109GB,376
4955,279b3cf3c92b,acme-acme-1,120.66%,149.2MiB / 15.32GiB,0.95%,423MB / 474MB,33.9MB / 109GB,312
4960,279b3cf3c92b,acme-acme-1,116.94%,155.7MiB / 15.32GiB,0.99%,423MB / 474MB,33.9MB / 110GB,443
4965,279b3cf3c92b,acme-acme-1,118.61%,165.8MiB / 15.32GiB,1.06%,424MB / 474MB,33.9MB / 110GB,677
4970,279b3cf3c92b,acme-acme-1,118.92%,162.1MiB / 15.32GiB,1.03%,424MB / 474MB,33.9MB / 110GB,589
4975,279b3cf3c92b,acme-acme-1,111.22%,154MiB / 15.32GiB,0.98%,424MB / 474MB,33.9MB / 110GB,405
4980,279b3cf3c92b,acme-acme-1,115.58%,153.7MiB / 15.32GiB,0.98%,424MB / 474MB,33.9MB / 110GB,396
4985,279b3cf3c92b,acme-acme-1,118.03%,146.5MiB / 15.32GiB,0.93%,424MB / 475MB,33.9MB / 110GB,271
4990,279b3cf3c92b,acme-acme-1,112.81%,151.9MiB / 15.32GiB,0.97%,424MB / 475MB,33.9MB / 110GB,369
4995,279b3cf3c92b,acme-acme-1,119.95%,156.1MiB / 15.32GiB,1.00%,424MB / 475MB,33.9MB / 110GB,463
5000,279b3cf3c92b,acme-acme-1,113.22%,156.5MiB / 15.32GiB,1.00%,424MB / 475MB,33.9MB / 110GB,397
5005,279b3cf3c92b,acme-acme-1,115.58%,162.3MiB / 15.32GiB,1.03%,424MB / 475MB,33.9MB / 110GB,627
5010,279b3cf3c92b,acme-acme-1,115.05%,158.3MiB / 15.32GiB,1.01%,424MB / 475MB,33.9MB / 110GB,514
5015,279b3cf3c92b,acme-acme-1,114.71%,150MiB / 15.32GiB,0.96%,424MB / 475MB,33.9MB / 110GB,324
5020,279b3cf3c92b,acme-acme-1,114.10%,152.9MiB / 15.32GiB,0.97%,425MB / 475MB,33.9MB / 110GB,394
5025,279b3cf3c92b,acme-acme-1,119.70%,153MiB / 15.32GiB,0.98%,425MB / 475MB,33.9MB / 110GB,401
5030,279b3cf3c92b,acme-acme-1,116.66%,152.3MiB / 15.32GiB,0.97%,425MB / 475MB,33.9MB / 110GB,374
5035,279b3cf3c92b,acme-acme-1,114.68%,156MiB / 15.32GiB,0.99%,425MB / 476MB,33.9MB / 110GB,448
