Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/~/in-cse/in-name/AE-AC/AC-KH45-00/Data,21,0,275000.0,290170.2556421931,22133.210261003114,539380.0313269894,390.7142857142857,0.002916622317746217,0.0,275000,398000,434000,508000,538000,539000,539000,539000,539000,539000,539000
POST,/~/in-cse/in-name/AE-AC/AC-KH46-00/Data,30,0,271000.0,297317.25035373337,18785.498623998137,554316.7450779874,389.73333333333335,0.004166603311066024,0.0,278000,315000,430000,481000,533000,545000,554000,554000,554000,554000,554000
POST,/~/in-cse/in-name/AE-AC/AC-KH47-00/Data,17,0,349000.0,272415.1434405871,5475.678669987246,508003.9647539961,391.0,0.0023610752096040804,0.0,349000,386000,413000,421000,455000,508000,508000,508000,508000,508000,508000
POST,/~/in-cse/in-name/AE-AC/AC-KH48-00/Data,10,0,282000.0,295201.9235168031,80726.4644470124,520800.4942679836,391.0,0.0013888677703553414,0.0,310000,369000,495000,496000,521000,521000,521000,521000,521000,521000,521000
POST,/~/in-cse/in-name/AE-AC/AC-KH49-00/Data,18,0,195000.0,224747.0275774427,5058.610677981051,557541.5605129965,391.0,0.0024999619866396144,0.0,241000,271000,307000,346000,526000,558000,558000,558000,558000,558000,558000
POST,/~/in-cse/in-name/AE-AC/AC-KH50-00/Data,26,0,243000.0,258960.97286753778,5834.001370007172,566822.8063290007,390.84615384615387,0.003611056202923888,0.0,244000,351000,425000,433000,549000,559000,567000,567000,567000,567000,567000
POST,/~/in-cse/in-name/AE-AC/AC-KH51-00/Data,14,0,262000.0,281111.353686148,74911.67697598576,502756.06492202496,389.7142857142857,0.0019444148784974779,0.0,269000,383000,389000,413000,418000,503000,503000,503000,503000,503000,503000
POST,/~/in-cse/in-name/AE-AC/AC-KH52-00/Data,15,0,210000.0,250010.9037051288,10217.527484986931,427693.42630400206,390.8666666666667,0.002083301655533012,0.0,210000,358000,395000,415000,417000,428000,428000,428000,428000,428000,428000
POST,/~/in-cse/in-name/AE-AC/AC-KH53-00/Data,18,0,214000.0,273900.0869773881,12390.395036985865,528139.7235199984,390.77777777777777,0.0024999619866396144,0.0,299000,359000,463000,466000,503000,528000,528000,528000,528000,528000,528000
POST,/~/in-cse/in-name/AE-AC/AC-KH54-00/Data,19,0,417000.0,365110.42365010857,59221.66764800204,560815.0503539946,390.0,0.002638848763675149,0.0,417000,510000,517000,531000,550000,561000,561000,561000,561000,561000,561000
