time,CONTAINER ID,NAME,CPU %,MEM USAGE / LIMIT,MEM %,NET I/O,BLOCK I/O,PIDS
2060,279b3cf3c92b,acme-acme-1,116.10%,134.7MiB / 15.32GiB,0.86%,463MB / 518MB,33.9MB / 129GB,103
2065,279b3cf3c92b,acme-acme-1,115.01%,135.2MiB / 15.32GiB,0.86%,463MB / 518MB,33.9MB / 129GB,112
2070,279b3cf3c92b,acme-acme-1,116.69%,136.4MiB / 15.32GiB,0.87%,463MB / 518MB,33.9MB / 129GB,141
2075,279b3cf3c92b,acme-acme-1,115.40%,136.3MiB / 15.32GiB,0.87%,463MB / 518MB,33.9MB / 129GB,139
2080,279b3cf3c92b,acme-acme-1,114.90%,136.2MiB / 15.32GiB,0.87%,463MB / 518MB,33.9MB / 129GB,138
2085,279b3cf3c92b,acme-acme-1,114.65%,135.3MiB / 15.32GiB,0.86%,464MB / 518MB,33.9MB / 129GB,119
2090,279b3cf3c92b,acme-acme-1,116.67%,137.7MiB / 15.32GiB,0.88%,464MB / 518MB,33.9MB / 129GB,165
2095,279b3cf3c92b,acme-acme-1,114.18%,134.6MiB / 15.32GiB,0.86%,464MB / 518MB,33.9MB / 129GB,106
2100,279b3cf3c92b,acme-acme-1,118.53%,135.1MiB / 15.32GiB,0.86%,464MB / 518MB,33.9MB / 129GB,113
2105,279b3cf3c92b,acme-acme-1,115.98%,137MiB / 15.32GiB,0.87%,464MB / 519MB,33.9MB / 129GB,148
2110,279b3cf3c92b,acme-acme-1,113.52%,136.9MiB / 15.32GiB,0.87%,464MB / 519MB,33.9MB / 129GB,146
2115,279b3cf3c92b,acme-acme-1,114.65%,135.9MiB / 15.32GiB,0.87%,464MB / 519MB,33.9MB / 129GB,124
2120,279b3cf3c92b,acme-acme-1,116.62%,136.1MiB / 15.32GiB,0.87%,464MB / 519MB,33.9MB / 129GB,130
2125,279b3cf3c92b,acme-acme-1,112.44%,136.6MiB / 15.32GiB,0.87%,464MB / 519MB,33.9MB / 129GB,144
2130,279b3cf3c92b,acme-acme-1,114.42%,135.9MiB / 15.32GiB,0.87%,464MB / 519MB,33.9MB / 129GB,129
2135,279b3cf3c92b,acme-acme-1,114.90%,135.6MiB / 15.32GiB,0.86%,464MB / 519MB,33.9MB / 129GB,124
2140,279b3cf3c92b,acme-acme-1,115.10%,135.1MiB / 15.32GiB,0.86%,465MB / 519MB,33.9MB / 129GB,108
2145,279b3cf3c92b,acme-acme-1,117.01%,135.1MiB / 15.32GiB,0.86%,465MB / 519MB,33.9MB / 129GB,113
2150,279b3cf3c92b,acme-acme-1,116.81%,137MiB / 15.32GiB,0.87%,465MB / 520MB,33.9MB / 129GB,150
2155,279b3cf3c92b,acme-acme-1,114.36%,137.1MiB / 15.32GiB,0.87%,465MB / 520MB,33.9MB / 129GB,150
2160,279b3cf3c92b,acme-acme-1,114.62%,136.7MiB / 15.32GiB,0.87%,465MB / 520MB,33.9MB / 129GB,144
2165,279b3cf3c92b,acme-acme-1,114.39%,136.8MiB / 15.32GiB,0.87%,465MB / 520MB,33.9MB / 129GB,139
2170,279b3cf3c92b,acme-acme-1,115.39%,142.4MiB / 15.32GiB,0.91%,465MB / 520MB,33.9MB / 130GB,156
2175,279b3cf3c92b,acme-acme-1,116.78%,136.4MiB / 15.32GiB,0.87%,465MB / 520MB,33.9MB / 130GB,136
2180,279b3cf3c92b,acme-acme-1,115.38%,137.5MiB / 15.32GiB,0.88%,465MB / 520MB,33.9MB / 130GB,162
2185,279b3cf3c92b,acme-acme-1,114.37%,136MiB / 15.32GiB,0.87%,465MB / 520MB,33.9MB / 130GB,129
2190,279b3cf3c92b,acme-acme-1,120.20%,134.9MiB / 15.32GiB,0.86%,466MB / 520MB,33.9MB / 130GB,104
2195,279b3cf3c92b,acme-acme-1,115.02%,135.4MiB / 15.32GiB,0.86%,466MB / 520MB,33.9MB / 130GB,117
2200,279b3cf3c92b,acme-acme-1,116.29%,137.1MiB / 15.32GiB,0.87%,466MB / 521MB,33.9MB / 130GB,152
2205,279b3cf3c92b,acme-acme-1,116.10%,137.9MiB / 15.32GiB,0.88%,466MB / 521MB,33.9MB / 130GB,163
2210,279b3cf3c92b,acme-acme-1,115.99%,135.9MiB / 15.32GiB,0.87%,466MB / 521MB,33.9MB / 130GB,127
2215,279b3cf3c92b,acme-acme-1,116.28%,136MiB / 15.32GiB,0.87%,466MB / 521MB,33.9MB / 130GB,127
2220,279b3cf3c92b,acme-acme-1,117.41%,137.5MiB / 15.32GiB,0.88%,466MB / 521MB,33.9MB / 130GB,166
2225,279b3cf3c92b,acme-acme-1,116.47%,137.3MiB / 15.32GiB,0.88%,466MB / 521MB,33.9MB / 130GB,155
2230,279b3cf3c92b,acme-acme-1,118.21%,137.9MiB / 15.32GiB,0.88%,466MB / 521MB,33.9MB / 130GB,173
2235,279b3cf3c92b,acme-acme-1,115.24%,138.4MiB / 15.32GiB,0.88%,466MB / 521MB,33.9MB / 130GB,178
2240,279b3cf3c92b,acme-acme-1,114.99%,135.9MiB / 15.32GiB,0.87%,467MB / 521MB,33.9MB / 130GB,124
2245,279b3cf3c92b,acme-acme-1,116.63%,135.9MiB / 15.32GiB,0.87%,467MB / 522MB,33.9MB / 130GB,124
2250,279b3cf3c92b,acme-acme-1,116.62%,138.2MiB / 15.32GiB,0.88%,467MB / 522MB,33.9MB / 130GB,172
2255,279b3cf3c92b,acme-acme-1,114.75%,137.6MiB / 15.32GiB,0.88%,467MB / 522MB,33.9MB / 130GB,159
2260,279b3cf3c92b,acme-acme-1,116.53%,137.4MiB / 15.32GiB,0.88%,467MB / 522MB,33.9MB / 130GB,121
2265,279b3cf3c92b,acme-acme-1,116.74%,140.2MiB / 15.32GiB,0.89%,467MB / 522MB,33.9MB / 130GB,154
2270,279b3cf3c92b,acme-acme-1,115.57%,143.1MiB / 15.32GiB,0.91%,467MB / 522MB,33.9MB / 130GB,176
2275,279b3cf3c92b,acme-acme-1,115.81%,137.9MiB / 15.32GiB,0.88%,467MB / 522MB,33.9MB / 130GB,159
2280,279b3cf3c92b,acme-acme-1,115.96%,136.7MiB / 15.32GiB,0.87%,467MB / 522MB,33.9MB / 130GB,135
2285,279b3cf3c92b,acme-acme-1,115.27%,137.4MiB / 15.32GiB,0.88%,467MB / 522MB,33.9MB / 130GB,158
2290,279b3cf3c92b,acme-acme-1,114.54%,135.8MiB / 15.32GiB,0.87%,468MB / 523MB,33.9MB / 130GB,121
2295,279b3cf3c92b,acme-acme-1,117.70%,136.8MiB / 15.32GiB,0.87%,468MB / 523MB,33.9MB / 131GB,140
2300,279b3cf3c92b,acme-acme-1,114.62%,138MiB / 15.32GiB,0.88%,468MB / 523MB,33.9MB / 131GB,164
2305,279b3cf3c92b,acme-acme-1,115.14%,138.4MiB / 15.32GiB,0.88%,468MB / 523MB,33.9MB / 131GB,173
2310,279b3cf3c92b,acme-acme-1,112.68%,137.6MiB / 15.32GiB,0.88%,468MB / 523MB,33.9MB / 131GB,157
2315,279b3cf3c92b,acme-acme-1,113.13%,136.4MiB / 15.32GiB,0.87%,468MB / 523MB,33.9MB / 131GB,133
2320,279b3cf3c92b,acme-acme-1,115.96%,137.8MiB / 15.32GiB,0.88%,468MB / 523MB,33.9MB / 131GB,164
2325,279b3cf3c92b,acme-acme-1,111.99%,138.2MiB / 15.32GiB,0.88%,468MB / 523MB,33.9MB / 131GB,175
2330,279b3cf3c92b,acme-acme-1,113.14%,138.1MiB / 15.32GiB,0.88%,468MB / 523MB,33.9MB / 131GB,167
2335,279b3cf3c92b,acme-acme-1,112.74%,135.9MiB / 15.32GiB,0.87%,468MB / 524MB,33.9MB / 131GB,123
2340,279b3cf3c92b,acme-acme-1,115.11%,136.4MiB / 15.32GiB,0.87%,469MB / 524MB,33.9MB / 131GB,127
2345,279b3cf3c92b,acme-acme-1,116.38%,138.1MiB / 15.32GiB,0.88%,469MB / 524MB,33.9MB / 131GB,172
2350,279b3cf3c92b,acme-acme-1,114.69%,138.8MiB / 15.32GiB,0.88%,469MB / 524MB,33.9MB / 131GB,179
2355,279b3cf3c92b,acme-acme-1,114.90%,137.5MiB / 15.32GiB,0.88%,469MB / 524MB,33.9MB / 131GB,156
2360,279b3cf3c92b,acme-acme-1,115.04%,137.7MiB / 15.32GiB,0.88%,469MB / 524MB,33.9MB / 131GB,156
2365,279b3cf3c92b,acme-acme-1,116.42%,137.7MiB / 15.32GiB,0.88%,469MB / 524MB,33.9MB / 131GB,151
2370,279b3cf3c92b,acme-acme-1,115.83%,137.9MiB / 15.32GiB,0.88%,469MB / 524MB,33.9MB / 131GB,162
2375,279b3cf3c92b,acme-acme-1,114.30%,138.3MiB / 15.32GiB,0.88%,469MB / 524MB,33.9MB / 131GB,167
2380,279b3cf3c92b,acme-acme-1,115.72%,140.3MiB / 15.32GiB,0.89%,469MB / 525MB,33.9MB / 131GB,185
2385,279b3cf3c92b,acme-acme-1,114.54%,136.8MiB / 15.32GiB,0.87%,469MB / 525MB,33.9MB / 131GB,140
2390,279b3cf3c92b,acme-acme-1,115.46%,138.2MiB / 15.32GiB,0.88%,470MB / 525MB,33.9MB / 131GB,166
2395,279b3cf3c92b,acme-acme-1,115.16%,139.2MiB / 15.32GiB,0.89%,470MB / 525MB,33.9MB / 131GB,185
2400,279b3cf3c92b,acme-acme-1,115.36%,138.7MiB / 15.32GiB,0.88%,470MB / 525MB,33.9MB / 131GB,172
2405,279b3cf3c92b,acme-acme-1,114.11%,141MiB / 15.32GiB,0.90%,470MB / 525MB,33.9MB / 131GB,156
2410,279b3cf3c92b,acme-acme-1,116.38%,138.8MiB / 15.32GiB,0.88%,470MB / 525MB,33.9MB / 131GB,179
2415,279b3cf3c92b,acme-acme-1,117.58%,138.8MiB / 15.32GiB,0.88%,470MB / 525MB,33.9MB / 131GB,174
2420,279b3cf3c92b,acme-acme-1,114.90%,138.3MiB / 15.32GiB,0.88%,470MB / 525MB,33.9MB / 131GB,165
2425,279b3cf3c92b,acme-acme-1,116.08%,139.1MiB / 15.32GiB,0.89%,470MB / 525MB,33.9MB / 132GB,185
2430,279b3cf3c92b,acme-acme-1,115.44%,138.9MiB / 15.32GiB,0.89%,470MB / 526MB,33.9MB / 132GB,177
2435,279b3cf3c92b,acme-acme-1,116.42%,137.5MiB / 15.32GiB,0.88%,470MB / 526MB,33.9MB / 132GB,147
2440,279b3cf3c92b,acme-acme-1,114.90%,139.6MiB / 15.32GiB,0.89%,471MB / 526MB,33.9MB / 132GB,194
2445,279b3cf3c92b,acme-acme-1,116.07%,139.4MiB / 15.32GiB,0.89%,471MB / 526MB,33.9MB / 132GB,188
2450,279b3cf3c92b,acme-acme-1,115.07%,138.4MiB / 15.32GiB,0.88%,471MB / 526MB,33.9MB / 132GB,166
2455,279b3cf3c92b,acme-acme-1,116.51%,139MiB / 15.32GiB,0.89%,471MB / 526MB,33.9MB / 132GB,182
2460,279b3cf3c92b,acme-acme-1,113.27%,139.4MiB / 15.32GiB,0.89%,471MB / 526MB,33.9MB / 132GB,194
2465,279b3cf3c92b,acme-acme-1,117.42%,138MiB / 15.32GiB,0.88%,471MB / 526MB,33.9MB / 132GB,160
2470,279b3cf3c92b,acme-acme-1,117.25%,139MiB / 15.32GiB,0.89%,471MB / 526MB,33.9MB / 132GB,185
2475,279b3cf3c92b,acme-acme-1,114.47%,139.9MiB / 15.32GiB,0.89%,471MB / 527MB,33.9MB / 132GB,194
2480,279b3cf3c92b,acme-acme-1,112.35%,136.6MiB / 15.32GiB,0.87%,471MB / 527MB,33.9MB / 132GB,134
2485,279b3cf3c92b,acme-acme-1,115.83%,138.3MiB / 15.32GiB,0.88%,471MB / 527MB,33.9MB / 132GB,163
2490,279b3cf3c92b,acme-acme-1,114.52%,139.5MiB / 15.32GiB,0.89%,471MB / 527MB,33.9MB / 132GB,185
2495,279b3cf3c92b,acme-acme-1,115.14%,138.7MiB / 15.32GiB,0.88%,472MB / 527MB,33.9MB / 132GB,170
2500,279b3cf3c92b,acme-acme-1,114.53%,138.7MiB / 15.32GiB,0.88%,472MB / 527MB,33.9MB / 132GB,174
2505,279b3cf3c92b,acme-acme-1,114.77%,140.2MiB / 15.32GiB,0.89%,472MB / 527MB,33.9MB / 132GB,205
2510,279b3cf3c92b,acme-acme-1,114.52%,139.5MiB / 15.32GiB,0.89%,472MB / 527MB,33.9MB / 132GB,190
2515,279b3cf3c92b,acme-acme-1,115.20%,142.4MiB / 15.32GiB,0.91%,472MB / 527MB,33.9MB / 132GB,182
2520,279b3cf3c92b,acme-acme-1,115.57%,139.1MiB / 15.32GiB,0.89%,472MB / 528MB,33.9MB / 132GB,179
2525,279b3cf3c92b,acme-acme-1,113.51%,139.3MiB / 15.32GiB,0.89%,472MB / 528MB,33.9MB / 132GB,177
2530,279b3cf3c92b,acme-acme-1,113.21%,138.1MiB / 15.32GiB,0.88%,472MB / 528MB,33.9MB / 132GB,160
2535,279b3cf3c92b,acme-acme-1,115.28%,139.3MiB / 15.32GiB,0.89%,472MB / 528MB,33.9MB / 132GB,190
2540,279b3cf3c92b,acme-acme-1,115.82%,139.8MiB / 15.32GiB,0.89%,472MB / 528MB,33.9MB / 132GB,195
2545,279b3cf3c92b,acme-acme-1,114.22%,142.8MiB / 15.32GiB,0.91%,473MB / 528MB,33.9MB / 132GB,192
2550,279b3cf3c92b,acme-acme-1,116.89%,139.9MiB / 15.32GiB,0.89%,473MB / 528MB,33.9MB / 132GB,202
2555,279b3cf3c92b,acme-acme-1,116.27%,139.2MiB / 15.32GiB,0.89%,473MB / 528MB,33.9MB / 133GB,187
2560,279b3cf3c92b,acme-acme-1,115.03%,142.4MiB / 15.32GiB,0.91%,473MB / 528MB,33.9MB / 133GB,185
2565,279b3cf3c92b,acme-acme-1,115.17%,138MiB / 15.32GiB,0.88%,473MB / 529MB,33.9MB / 133GB,158
2570,279b3cf3c92b,acme-acme-1,115.33%,140.2MiB / 15.32GiB,0.89%,473MB / 529MB,33.9MB / 133GB,203
2575,279b3cf3c92b,acme-acme-1,116.95%,140.6MiB / 15.32GiB,0.90%,473MB / 529MB,33.9MB / 133GB,208
2580,279b3cf3c92b,acme-acme-1,114.63%,137.5MiB / 15.32GiB,0.88%,473MB / 529MB,33.9MB / 133GB,151
2585,279b3cf3c92b,acme-acme-1,117.16%,139.9MiB / 15.32GiB,0.89%,473MB / 529MB,33.9MB / 133GB,197
2590,279b3cf3c92b,acme-acme-1,117.51%,141.1MiB / 15.32GiB,0.90%,473MB / 529MB,33.9MB / 133GB,221
2595,279b3cf3c92b,acme-acme-1,115.18%,140.6MiB / 15.32GiB,0.90%,474MB / 529MB,33.9MB / 133GB,210
2600,279b3cf3c92b,acme-acme-1,116.72%,139.7MiB / 15.32GiB,0.89%,474MB / 529MB,33.9MB / 133GB,187
2605,279b3cf3c92b,acme-acme-1,116.12%,140.6MiB / 15.32GiB,0.90%,474MB / 529MB,33.9MB / 133GB,211
2610,279b3cf3c92b,acme-acme-1,115.08%,140MiB / 15.32GiB,0.89%,474MB / 530MB,33.9MB / 133GB,197
2615,279b3cf3c92b,acme-acme-1,113.92%,139.7MiB / 15.32GiB,0.89%,474MB / 530MB,33.9MB / 133GB,190
2620,279b3cf3c92b,acme-acme-1,113.79%,139.6MiB / 15.32GiB,0.89%,474MB / 530MB,33.9MB / 133GB,186
2625,279b3cf3c92b,acme-acme-1,114.49%,139.2MiB / 15.32GiB,0.89%,474MB / 530MB,33.9MB / 133GB,180
2630,279b3cf3c92b,acme-acme-1,116.57%,143.8MiB / 15.32GiB,0.92%,474MB / 530MB,33.9MB / 133GB,207
2635,279b3cf3c92b,acme-acme-1,114.99%,140.2MiB / 15.32GiB,0.89%,474MB / 530MB,33.9MB / 133GB,205
2640,279b3cf3c92b,acme-acme-1,115.70%,139.8MiB / 15.32GiB,0.89%,474MB / 530MB,33.9MB / 133GB,197
2645,279b3cf3c92b,acme-acme-1,116.33%,139.3MiB / 15.32GiB,0.89%,474MB / 530MB,33.9MB / 133GB,186
2650,279b3cf3c92b,acme-acme-1,115.15%,139.8MiB / 15.32GiB,0.89%,475MB / 530MB,33.9MB / 133GB,190
2655,279b3cf3c92b,acme-acme-1,115.99%,141MiB / 15.32GiB,0.90%,475MB / 530MB,33.9MB / 133GB,221
2660,279b3cf3c92b,acme-acme-1,115.38%,139.6MiB / 15.32GiB,0.89%,475MB / 531MB,33.9MB / 133GB,189
2665,279b3cf3c92b,acme-acme-1,117.74%,141.5MiB / 15.32GiB,0.90%,475MB / 531MB,33.9MB / 133GB,230
2670,279b3cf3c92b,acme-acme-1,115.10%,140.9MiB / 15.32GiB,0.90%,475MB / 531MB,33.9MB / 133GB,215
2675,279b3cf3c92b,acme-acme-1,113.84%,138.5MiB / 15.32GiB,0.88%,475MB / 531MB,33.9MB / 133GB,164
2680,279b3cf3c92b,acme-acme-1,114.27%,139.6MiB / 15.32GiB,0.89%,475MB / 531MB,33.9MB / 134GB,188
2685,279b3cf3c92b,acme-acme-1,115.39%,141.2MiB / 15.32GiB,0.90%,475MB / 531MB,33.9MB / 134GB,219
2690,279b3cf3c92b,acme-acme-1,113.93%,140.4MiB / 15.32GiB,0.90%,475MB / 531MB,33.9MB / 134GB,203
2695,279b3cf3c92b,acme-acme-1,112.56%,139.2MiB / 15.32GiB,0.89%,475MB / 531MB,33.9MB / 134GB,178
2700,279b3cf3c92b,acme-acme-1,114.62%,142.8MiB / 15.32GiB,0.91%,476MB / 531MB,33.9MB / 134GB,195
2705,279b3cf3c92b,acme-acme-1,116.08%,139.9MiB / 15.32GiB,0.89%,476MB / 532MB,33.9MB / 134GB,189
2710,279b3cf3c92b,acme-acme-1,115.48%,141.2MiB / 15.32GiB,0.90%,476MB / 532MB,33.9MB / 134GB,222
2715,279b3cf3c92b,acme-acme-1,115.52%,142.4MiB / 15.32GiB,0.91%,476MB / 532MB,33.9MB / 134GB,240
2720,279b3cf3c92b,acme-acme-1,114.30%,140.9MiB / 15.32GiB,0.90%,476MB / 532MB,33.9MB / 134GB,209
2725,279b3cf3c92b,acme-acme-1,114.45%,139.2MiB / 15.32GiB,0.89%,476MB / 532MB,33.9MB / 134GB,178
2730,279b3cf3c92b,acme-acme-1,114.88%,141.6MiB / 15.32GiB,0.90%,476MB / 532MB,33.9MB / 134GB,226
2735,279b3cf3c92b,acme-acme-1,114.61%,141.5MiB / 15.32GiB,0.90%,476MB / 532MB,33.9MB / 134GB,220
2740,279b3cf3c92b,acme-acme-1,115.66%,141MiB / 15.32GiB,0.90%,476MB / 532MB,33.9MB / 134GB,207
2745,279b3cf3c92b,acme-acme-1,114.37%,141.7MiB / 15.32GiB,0.90%,476MB / 532MB,33.9MB / 134GB,225
2750,279b3cf3c92b,acme-acme-1,116.34%,141.4MiB / 15.32GiB,0.90%,477MB / 533MB,33.9MB / 134GB,218
2755,279b3cf3c92b,acme-acme-1,115.62%,140.8MiB / 15.32GiB,0.90%,477MB / 533MB,33.9MB / 134GB,209
2760,279b3cf3c92b,acme-acme-1,115.69%,141.2MiB / 15.32GiB,0.90%,477MB / 533MB,33.9MB / 134GB,217
2765,279b3cf3c92b,acme-acme-1,114.87%,142.2MiB / 15.32GiB,0.91%,477MB / 533MB,33.9MB / 134GB,236
2770,279b3cf3c92b,acme-acme-1,114.77%,140MiB / 15.32GiB,0.89%,477MB / 533MB,33.9MB / 134GB,189
2775,279b3cf3c92b,acme-acme-1,116.66%,146MiB / 15.32GiB,0.93%,477MB / 533MB,33.9MB / 134GB,185
2780,279b3cf3c92b,acme-acme-1,114.31%,141.6MiB / 15.32GiB,0.90%,477MB / 533MB,33.9MB / 134GB,225
2785,279b3cf3c92b,acme-acme-1,114.88%,142.1MiB / 15.32GiB,0.91%,477MB / 533MB,33.9MB / 134GB,234
2790,279b3cf3c92b,acme-acme-1,114.57%,141.4MiB / 15.32GiB,0.90%,477MB / 533MB,33.9MB / 134GB,217
2795,279b3cf3c92b,acme-acme-1,116.64%,140.7MiB / 15.32GiB,0.90%,477MB / 534MB,33.9MB / 134GB,208
2800,279b3cf3c92b,acme-acme-1,114.67%,141.4MiB / 15.32GiB,0.90%,477MB / 534MB,33.9MB / 134GB,214
2805,279b3cf3c92b,acme-acme-1,116.57%,142.1MiB / 15.32GiB,0.91%,478MB / 534MB,33.9MB / 134GB,232
2810,279b3cf3c92b,acme-acme-1,113.47%,141.5MiB / 15.32GiB,0.90%,478MB / 534MB,33.9MB / 135GB,220
2815,279b3cf3c92b,acme-acme-1,116.41%,141.8MiB / 15.32GiB,0.90%,478MB / 534MB,33.9MB / 135GB,210
2820,279b3cf3c92b,acme-acme-1,115.50%,140.6MiB / 15.32GiB,0.90%,478MB / 534MB,33.9MB / 135GB,200
2825,279b3cf3c92b,acme-acme-1,115.08%,148.2MiB / 15.32GiB,0.94%,478MB / 534MB,33.9MB / 135GB,225
2830,279b3cf3c92b,acme-acme-1,116.47%,141.6MiB / 15.32GiB,0.90%,478MB / 534MB,33.9MB / 135GB,227
2835,279b3cf3c92b,acme-acme-1,117.02%,141.9MiB / 15.32GiB,0.90%,478MB / 534MB,33.9MB / 135GB,230
2840,279b3cf3c92b,acme-acme-1,114.83%,141.5MiB / 15.32GiB,0.90%,478MB / 534MB,33.9MB / 135GB,219
2845,279b3cf3c92b,acme-acme-1,116.10%,141.4MiB / 15.32GiB,0.90%,478MB / 535MB,33.9MB / 135GB,224
2850,279b3cf3c92b,acme-acme-1,116.23%,142.6MiB / 15.32GiB,0.91%,478MB / 535MB,33.9MB / 135GB,242
2855,279b3cf3c92b,acme-acme-1,116.71%,142.6MiB / 15.32GiB,0.91%,479MB / 535MB,33.9MB / 135GB,247
2860,279b3cf3c92b,acme-acme-1,114.36%,141.7MiB / 15.32GiB,0.90%,479MB / 535MB,33.9MB / 135GB,219
2865,279b3cf3c92b,acme-acme-1,115.88%,141.5MiB / 15.32GiB,0.90%,479MB / 535MB,33.9MB / 135GB,225
2870,279b3cf3c92b,acme-acme-1,113.70%,141.3MiB / 15.32GiB,0.90%,479MB / 535MB,33.9MB / 135GB,215
2875,279b3cf3c92b,acme-acme-1,116.73%,142.5MiB / 15.32GiB,0.91%,479MB / 535MB,33.9MB / 135GB,242
2880,279b3cf3c92b,acme-acme-1,112.78%,142.5MiB / 15.32GiB,0.91%,479MB / 535MB,33.9MB / 135GB,234
2885,279b3cf3c92b,acme-acme-1,115.10%,141.3MiB / 15.32GiB,0.90%,479MB / 535MB,33.9MB / 135GB,215
2890,279b3cf3c92b,acme-acme-1,115.32%,141.7MiB / 15.32GiB,0.90%,479MB / 536MB,33.9MB / 135GB,224
2895,279b3cf3c92b,acme-acme-1,115.55%,146.4MiB / 15.32GiB,0.93%,479MB / 536MB,33.9MB / 135GB,248
2900,279b3cf3c92b,acme-acme-1,117.10%,142.8MiB / 15.32GiB,0.91%,479MB / 536MB,33.9MB / 135GB,247
2905,279b3cf3c92b,acme-acme-1,115.08%,141.6MiB / 15.32GiB,0.90%,479MB / 536MB,33.9MB / 135GB,220
2910,279b3cf3c92b,acme-acme-1,114.90%,141.5MiB / 15.32GiB,0.90%,480MB / 536MB,33.9MB / 135GB,222
2915,279b3cf3c92b,acme-acme-1,116.88%,141.2MiB / 15.32GiB,0.90%,480MB / 536MB,33.9MB / 135GB,213
2920,279b3cf3c92b,acme-acme-1,114.69%,141.1MiB / 15.32GiB,0.90%,480MB / 536MB,33.9MB / 135GB,215
2925,279b3cf3c92b,acme-acme-1,115.32%,142.9MiB / 15.32GiB,0.91%,480MB / 536MB,33.9MB / 135GB,248
2930,279b3cf3c92b,acme-acme-1,113.03%,142.1MiB / 15.32GiB,0.91%,480MB / 536MB,33.9MB / 135GB,231
2935,279b3cf3c92b,acme-acme-1,116.16%,142MiB / 15.32GiB,0.91%,480MB / 537MB,33.9MB / 136GB,230
2940,279b3cf3c92b,acme-acme-1,114.49%,142.8MiB / 15.32GiB,0.91%,480MB / 537MB,33.9MB / 136GB,248
2945,279b3cf3c92b,acme-acme-1,112.02%,142.4MiB / 15.32GiB,0.91%,480MB / 537MB,33.9MB / 136GB,240
2950,279b3cf3c92b,acme-acme-1,114.67%,143.7MiB / 15.32GiB,0.92%,480MB / 537MB,33.9MB / 136GB,261
2955,279b3cf3c92b,acme-acme-1,114.82%,142.5MiB / 15.32GiB,0.91%,480MB / 537MB,33.9MB / 136GB,241
2960,279b3cf3c92b,acme-acme-1,114.58%,141.8MiB / 15.32GiB,0.90%,481MB / 537MB,33.9MB / 136GB,228
2965,279b3cf3c92b,acme-acme-1,115.19%,140.9MiB / 15.32GiB,0.90%,481MB / 537MB,33.9MB / 136GB,210
2970,279b3cf3c92b,acme-acme-1,114.22%,141.8MiB / 15.32GiB,0.90%,481MB / 537MB,33.9MB / 136GB,221
2975,279b3cf3c92b,acme-acme-1,116.09%,142.7MiB / 15.32GiB,0.91%,481MB / 537MB,33.9MB / 136GB,242
2980,279b3cf3c92b,acme-acme-1,115.06%,141.6MiB / 15.32GiB,0.90%,481MB / 538MB,33.9MB / 136GB,224
2985,279b3cf3c92b,acme-acme-1,117.11%,141.9MiB / 15.32GiB,0.90%,481MB / 538MB,33.9MB / 136GB,230
2990,279b3cf3c92b,acme-acme-1,117.21%,143.5MiB / 15.32GiB,0.91%,481MB / 538MB,33.9MB / 136GB,261
2995,279b3cf3c92b,acme-acme-1,113.28%,143.5MiB / 15.32GiB,0.91%,481MB / 538MB,33.9MB / 136GB,254
3000,279b3cf3c92b,acme-acme-1,116.17%,148.5MiB / 15.32GiB,0.95%,481MB / 538MB,33.9MB / 136GB,235
3005,279b3cf3c92b,acme-acme-1,117.14%,142.8MiB / 15.32GiB,0.91%,481MB / 538MB,33.9MB / 136GB,248
3010,279b3cf3c92b,acme-acme-1,115.24%,143.6MiB / 15.32GiB,0.92%,482MB / 538MB,33.9MB / 136GB,256
3015,279b3cf3c92b,acme-acme-1,114.49%,141.8MiB / 15.32GiB,0.90%,482MB / 538MB,33.9MB / 136GB,224
3020,279b3cf3c92b,acme-acme-1,115.39%,143.1MiB / 15.32GiB,0.91%,482MB / 538MB,33.9MB / 136GB,247
3025,279b3cf3c92b,acme-acme-1,114.83%,143.4MiB / 15.32GiB,0.91%,482MB / 539MB,33.9MB / 136GB,251
3030,279b3cf3c92b,acme-acme-1,114.09%,142.8MiB / 15.32GiB,0.91%,482MB / 539MB,33.9MB / 136GB,230
3035,279b3cf3c92b,acme-acme-1,116.62%,142.5MiB / 15.32GiB,0.91%,482MB / 539MB,33.9MB / 136GB,238
3040,279b3cf3c92b,acme-acme-1,116.77%,143.4MiB / 15.32GiB,0.91%,482MB / 539MB,33.9MB / 136GB,259
3045,279b3cf3c92b,acme-acme-1,115.50%,143.4MiB / 15.32GiB,0.91%,482MB / 539MB,33.9MB / 136GB,251
3050,279b3cf3c92b,acme-acme-1,114.94%,142.8MiB / 15.32GiB,0.91%,482MB / 539MB,33.9MB / 136GB,238
3055,279b3cf3c92b,acme-acme-1,114.82%,142.7MiB / 15.32GiB,0.91%,482MB / 539MB,33.9MB / 136GB,241
3060,279b3cf3c92b,acme-acme-1,116.61%,143MiB / 15.32GiB,0.91%,482MB / 539MB,33.9MB / 136GB,248
3065,279b3cf3c92b,acme-acme-1,116.42%,143MiB / 15.32GiB,0.91%,483MB / 539MB,33.9MB / 137GB,252
3070,279b3cf3c92b,acme-acme-1,117.06%,143.1MiB / 15.32GiB,0.91%,483MB / 539MB,33.9MB / 137GB,251
3075,279b3cf3c92b,acme-acme-1,114.33%,143MiB / 15.32GiB,0.91%,483MB / 540MB,33.9MB / 137GB,250
3080,279b3cf3c92b,acme-acme-1,115.61%,143.9MiB / 15.32GiB,0.92%,483MB / 540MB,33.9MB / 137GB,266
