time,CONTAINER ID,NAME,CPU %,MEM USAGE / LIMIT,MEM %,NET I/O,BLOCK I/O,PIDS
2840,784d7e76854f,multi-om2m-mongo-db-1,1191.30%,465.3MiB / 15.32GiB,2.97%,793MB / 3.68GB,100MB / 560MB,134
2845,784d7e76854f,multi-om2m-mongo-db-1,1187.57%,465.4MiB / 15.32GiB,2.97%,793MB / 3.68GB,100MB / 560MB,134
2850,784d7e76854f,multi-om2m-mongo-db-1,1193.64%,465.4MiB / 15.32GiB,2.97%,794MB / 3.68GB,100MB / 560MB,134
2855,784d7e76854f,multi-om2m-mongo-db-1,1194.96%,465.4MiB / 15.32GiB,2.97%,794MB / 3.68GB,100MB / 562MB,134
2860,784d7e76854f,multi-om2m-mongo-db-1,1195.77%,465.5MiB / 15.32GiB,2.97%,794MB / 3.68GB,100MB / 562MB,134
2865,784d7e76854f,multi-om2m-mongo-db-1,1189.49%,465.5MiB / 15.32GiB,2.97%,794MB / 3.68GB,100MB / 562MB,134
2870,784d7e76854f,multi-om2m-mongo-db-1,1185.99%,465.4MiB / 15.32GiB,2.97%,794MB / 3.68GB,100MB / 562MB,134
2875,784d7e76854f,multi-om2m-mongo-db-1,1192.91%,465.4MiB / 15.32GiB,2.97%,795MB / 3.69GB,100MB / 563MB,134
2880,784d7e76854f,multi-om2m-mongo-db-1,1190.92%,465.4MiB / 15.32GiB,2.97%,795MB / 3.69GB,100MB / 563MB,134
2885,784d7e76854f,multi-om2m-mongo-db-1,1196.65%,465.4MiB / 15.32GiB,2.97%,795MB / 3.69GB,100MB / 563MB,134
2890,784d7e76854f,multi-om2m-mongo-db-1,1197.17%,465.4MiB / 15.32GiB,2.97%,795MB / 3.69GB,100MB / 563MB,134
2895,784d7e76854f,multi-om2m-mongo-db-1,1186.73%,465.4MiB / 15.32GiB,2.97%,795MB / 3.69GB,100MB / 563MB,134
2900,784d7e76854f,multi-om2m-mongo-db-1,1178.00%,465.6MiB / 15.32GiB,2.97%,796MB / 3.69GB,100MB / 565MB,134
2905,784d7e76854f,multi-om2m-mongo-db-1,1193.52%,465.7MiB / 15.32GiB,2.97%,796MB / 3.69GB,100MB / 565MB,134
2910,784d7e76854f,multi-om2m-mongo-db-1,1191.11%,465.6MiB / 15.32GiB,2.97%,796MB / 3.69GB,100MB / 565MB,134
2915,784d7e76854f,multi-om2m-mongo-db-1,1197.51%,465.7MiB / 15.32GiB,2.97%,796MB / 3.69GB,100MB / 565MB,134
2920,784d7e76854f,multi-om2m-mongo-db-1,1187.36%,465.8MiB / 15.32GiB,2.97%,796MB / 3.69GB,100MB / 565MB,134
2925,784d7e76854f,multi-om2m-mongo-db-1,1195.22%,465.6MiB / 15.32GiB,2.97%,797MB / 3.69GB,100MB / 565MB,134
2930,784d7e76854f,multi-om2m-mongo-db-1,1185.09%,466MiB / 15.32GiB,2.97%,797MB / 3.69GB,100MB / 566MB,134
2935,784d7e76854f,multi-om2m-mongo-db-1,1192.98%,465.6MiB / 15.32GiB,2.97%,797MB / 3.69GB,100MB / 566MB,134
2940,784d7e76854f,multi-om2m-mongo-db-1,1194.02%,465.7MiB / 15.32GiB,2.97%,797MB / 3.69GB,100MB / 566MB,134
2945,784d7e76854f,multi-om2m-mongo-db-1,1187.86%,466.2MiB / 15.32GiB,2.97%,797MB / 3.7GB,100MB / 568MB,134
2950,784d7e76854f,multi-om2m-mongo-db-1,1191.83%,466.3MiB / 15.32GiB,2.97%,797MB / 3.7GB,100MB / 568MB,134
2955,784d7e76854f,multi-om2m-mongo-db-1,1192.98%,466.3MiB / 15.32GiB,2.97%,798MB / 3.7GB,100MB / 568MB,134
2960,784d7e76854f,multi-om2m-mongo-db-1,1194.05%,466.4MiB / 15.32GiB,2.97%,798MB / 3.7GB,100MB / 568MB,134
2965,784d7e76854f,multi-om2m-mongo-db-1,1192.53%,466.5MiB / 15.32GiB,2.97%,798MB / 3.7GB,100MB / 568MB,134
2970,784d7e76854f,multi-om2m-mongo-db-1,1194.12%,466.3MiB / 15.32GiB,2.97%,798MB / 3.7GB,100MB / 568MB,134
2975,784d7e76854f,multi-om2m-mongo-db-1,1188.03%,466.4MiB / 15.32GiB,2.97%,799MB / 3.7GB,100MB / 568MB,134
2980,784d7e76854f,multi-om2m-mongo-db-1,1191.84%,466.4MiB / 15.32GiB,2.97%,799MB / 3.7GB,100MB / 568MB,134
2985,784d7e76854f,multi-om2m-mongo-db-1,1197.45%,466.4MiB / 15.32GiB,2.97%,799MB / 3.7GB,100MB / 569MB,134
2990,784d7e76854f,multi-om2m-mongo-db-1,1195.70%,466.6MiB / 15.32GiB,2.97%,799MB / 3.7GB,100MB / 571MB,134
2995,784d7e76854f,multi-om2m-mongo-db-1,1190.55%,466.6MiB / 15.32GiB,2.97%,799MB / 3.7GB,100MB / 571MB,134
3000,784d7e76854f,multi-om2m-mongo-db-1,1193.06%,466.8MiB / 15.32GiB,2.98%,800MB / 3.7GB,100MB / 571MB,134
3005,784d7e76854f,multi-om2m-mongo-db-1,1190.93%,466.8MiB / 15.32GiB,2.98%,800MB / 3.7GB,100MB / 571MB,134
3010,784d7e76854f,multi-om2m-mongo-db-1,1181.80%,467MiB / 15.32GiB,2.98%,800MB / 3.7GB,100MB / 571MB,134
3015,784d7e76854f,multi-om2m-mongo-db-1,1190.56%,467MiB / 15.32GiB,2.98%,800MB / 3.71GB,100MB / 571MB,134
3020,784d7e76854f,multi-om2m-mongo-db-1,1197.03%,466.9MiB / 15.32GiB,2.98%,800MB / 3.71GB,100MB / 571MB,134
3025,784d7e76854f,multi-om2m-mongo-db-1,1193.11%,466.9MiB / 15.32GiB,2.98%,801MB / 3.71GB,100MB / 571MB,134
3030,784d7e76854f,multi-om2m-mongo-db-1,1188.65%,466.9MiB / 15.32GiB,2.98%,801MB / 3.71GB,100MB / 571MB,134
3035,784d7e76854f,multi-om2m-mongo-db-1,1187.43%,467MiB / 15.32GiB,2.98%,801MB / 3.71GB,100MB / 573MB,134
3040,784d7e76854f,multi-om2m-mongo-db-1,1191.46%,467MiB / 15.32GiB,2.98%,801MB / 3.71GB,100MB / 574MB,134
3045,784d7e76854f,multi-om2m-mongo-db-1,1187.83%,467.1MiB / 15.32GiB,2.98%,802MB / 3.71GB,100MB / 574MB,134
3050,784d7e76854f,multi-om2m-mongo-db-1,1190.63%,467MiB / 15.32GiB,2.98%,802MB / 3.71GB,100MB / 574MB,134
3055,784d7e76854f,multi-om2m-mongo-db-1,1197.09%,467MiB / 15.32GiB,2.98%,802MB / 3.71GB,100MB / 574MB,134
3060,784d7e76854f,multi-om2m-mongo-db-1,1191.87%,467.1MiB / 15.32GiB,2.98%,802MB / 3.71GB,100MB / 574MB,134
3065,784d7e76854f,multi-om2m-mongo-db-1,1188.88%,467.2MiB / 15.32GiB,2.98%,802MB / 3.71GB,100MB / 574MB,134
3070,784d7e76854f,multi-om2m-mongo-db-1,1188.02%,467.1MiB / 15.32GiB,2.98%,802MB / 3.71GB,100MB / 574MB,134
3075,784d7e76854f,multi-om2m-mongo-db-1,1188.77%,467.5MiB / 15.32GiB,2.98%,803MB / 3.71GB,100MB / 574MB,134
3080,784d7e76854f,multi-om2m-mongo-db-1,1185.02%,467.5MiB / 15.32GiB,2.98%,803MB / 3.72GB,100MB / 576MB,134
3085,784d7e76854f,multi-om2m-mongo-db-1,1195.34%,467.6MiB / 15.32GiB,2.98%,803MB / 3.72GB,100MB / 576MB,134
3090,784d7e76854f,multi-om2m-mongo-db-1,1191.57%,467.7MiB / 15.32GiB,2.98%,803MB / 3.72GB,100MB / 576MB,134
3095,784d7e76854f,multi-om2m-mongo-db-1,1193.21%,467.7MiB / 15.32GiB,2.98%,803MB / 3.72GB,100MB / 577MB,134
3100,784d7e76854f,multi-om2m-mongo-db-1,1188.21%,467.8MiB / 15.32GiB,2.98%,804MB / 3.72GB,100MB / 577MB,134
3105,784d7e76854f,multi-om2m-mongo-db-1,1193.93%,467.7MiB / 15.32GiB,2.98%,804MB / 3.72GB,100MB / 577MB,134
3110,784d7e76854f,multi-om2m-mongo-db-1,1190.88%,467.8MiB / 15.32GiB,2.98%,804MB / 3.72GB,100MB / 577MB,134
3115,784d7e76854f,multi-om2m-mongo-db-1,1188.80%,467.8MiB / 15.32GiB,2.98%,804MB / 3.72GB,100MB / 577MB,134
3120,784d7e76854f,multi-om2m-mongo-db-1,1187.36%,467.8MiB / 15.32GiB,2.98%,804MB / 3.72GB,100MB / 577MB,134
3125,784d7e76854f,multi-om2m-mongo-db-1,1153.62%,468MiB / 15.32GiB,2.98%,805MB / 3.72GB,100MB / 579MB,134
3130,784d7e76854f,multi-om2m-mongo-db-1,1197.25%,468MiB / 15.32GiB,2.98%,805MB / 3.72GB,100MB / 579MB,134
3135,784d7e76854f,multi-om2m-mongo-db-1,1195.87%,468MiB / 15.32GiB,2.98%,805MB / 3.72GB,100MB / 579MB,134
3140,784d7e76854f,multi-om2m-mongo-db-1,1184.37%,468MiB / 15.32GiB,2.98%,805MB / 3.72GB,100MB / 579MB,134
3145,784d7e76854f,multi-om2m-mongo-db-1,1182.90%,468MiB / 15.32GiB,2.98%,805MB / 3.72GB,100MB / 579MB,134
3150,784d7e76854f,multi-om2m-mongo-db-1,1188.27%,468MiB / 15.32GiB,2.98%,806MB / 3.73GB,100MB / 579MB,134
3155,784d7e76854f,multi-om2m-mongo-db-1,1185.31%,468MiB / 15.32GiB,2.98%,806MB / 3.73GB,100MB / 580MB,134
3160,784d7e76854f,multi-om2m-mongo-db-1,1191.50%,468MiB / 15.32GiB,2.98%,806MB / 3.73GB,100MB / 580MB,134
3165,784d7e76854f,multi-om2m-mongo-db-1,1188.23%,468.1MiB / 15.32GiB,2.98%,806MB / 3.73GB,100MB / 580MB,134
3170,784d7e76854f,multi-om2m-mongo-db-1,1184.16%,468.3MiB / 15.32GiB,2.99%,806MB / 3.73GB,100MB / 582MB,134
3175,784d7e76854f,multi-om2m-mongo-db-1,1210.52%,468.3MiB / 15.32GiB,2.99%,807MB / 3.73GB,100MB / 582MB,134
3180,784d7e76854f,multi-om2m-mongo-db-1,1187.46%,468.4MiB / 15.32GiB,2.99%,807MB / 3.73GB,100MB / 582MB,134
3185,784d7e76854f,multi-om2m-mongo-db-1,1183.75%,468.4MiB / 15.32GiB,2.99%,807MB / 3.73GB,100MB / 582MB,134
3190,784d7e76854f,multi-om2m-mongo-db-1,1179.52%,468.4MiB / 15.32GiB,2.99%,807MB / 3.73GB,100MB / 582MB,134
3195,784d7e76854f,multi-om2m-mongo-db-1,1141.07%,468.4MiB / 15.32GiB,2.99%,808MB / 3.73GB,100MB / 583MB,134
3200,784d7e76854f,multi-om2m-mongo-db-1,1191.95%,468.4MiB / 15.32GiB,2.99%,808MB / 3.73GB,100MB / 583MB,134
3205,784d7e76854f,multi-om2m-mongo-db-1,1191.90%,468.3MiB / 15.32GiB,2.99%,808MB / 3.73GB,100MB / 583MB,134
3210,784d7e76854f,multi-om2m-mongo-db-1,1192.45%,468.6MiB / 15.32GiB,2.99%,808MB / 3.73GB,100MB / 583MB,134
3215,784d7e76854f,multi-om2m-mongo-db-1,1192.64%,468.5MiB / 15.32GiB,2.99%,808MB / 3.73GB,100MB / 585MB,134
3220,784d7e76854f,multi-om2m-mongo-db-1,1189.98%,468.5MiB / 15.32GiB,2.99%,809MB / 3.74GB,100MB / 585MB,134
3225,784d7e76854f,multi-om2m-mongo-db-1,1182.27%,468.9MiB / 15.32GiB,2.99%,809MB / 3.74GB,100MB / 585MB,134
3230,784d7e76854f,multi-om2m-mongo-db-1,1189.24%,468.8MiB / 15.32GiB,2.99%,809MB / 3.74GB,100MB / 585MB,134
3235,784d7e76854f,multi-om2m-mongo-db-1,1184.23%,468.9MiB / 15.32GiB,2.99%,809MB / 3.74GB,100MB / 586MB,134
3240,784d7e76854f,multi-om2m-mongo-db-1,1196.31%,468.9MiB / 15.32GiB,2.99%,809MB / 3.74GB,100MB / 586MB,134
3245,784d7e76854f,multi-om2m-mongo-db-1,1186.01%,468.9MiB / 15.32GiB,2.99%,810MB / 3.74GB,100MB / 586MB,134
3250,784d7e76854f,multi-om2m-mongo-db-1,1197.44%,469.2MiB / 15.32GiB,2.99%,810MB / 3.74GB,100MB / 586MB,134
3255,784d7e76854f,multi-om2m-mongo-db-1,1191.76%,469.1MiB / 15.32GiB,2.99%,810MB / 3.74GB,100MB / 586MB,134
3260,784d7e76854f,multi-om2m-mongo-db-1,1193.01%,469.2MiB / 15.32GiB,2.99%,810MB / 3.74GB,100MB / 588MB,134
3265,784d7e76854f,multi-om2m-mongo-db-1,1183.19%,469.2MiB / 15.32GiB,2.99%,810MB / 3.74GB,100MB / 588MB,134
3270,784d7e76854f,multi-om2m-mongo-db-1,1192.82%,469.2MiB / 15.32GiB,2.99%,810MB / 3.74GB,100MB / 588MB,134
3275,784d7e76854f,multi-om2m-mongo-db-1,1188.18%,469.2MiB / 15.32GiB,2.99%,811MB / 3.74GB,100MB / 588MB,134
3280,784d7e76854f,multi-om2m-mongo-db-1,1190.09%,469.2MiB / 15.32GiB,2.99%,811MB / 3.74GB,100MB / 588MB,134
3285,784d7e76854f,multi-om2m-mongo-db-1,1186.32%,469.2MiB / 15.32GiB,2.99%,811MB / 3.74GB,100MB / 588MB,134
3290,784d7e76854f,multi-om2m-mongo-db-1,1184.52%,469.2MiB / 15.32GiB,2.99%,811MB / 3.75GB,100MB / 588MB,134
3295,784d7e76854f,multi-om2m-mongo-db-1,1192.88%,469.2MiB / 15.32GiB,2.99%,812MB / 3.75GB,100MB / 588MB,134
3300,784d7e76854f,multi-om2m-mongo-db-1,1191.97%,469.3MiB / 15.32GiB,2.99%,812MB / 3.75GB,100MB / 588MB,134
3305,784d7e76854f,multi-om2m-mongo-db-1,1188.38%,469.4MiB / 15.32GiB,2.99%,812MB / 3.75GB,100MB / 590MB,134
3310,784d7e76854f,multi-om2m-mongo-db-1,1185.09%,469.5MiB / 15.32GiB,2.99%,812MB / 3.75GB,100MB / 590MB,134
3315,784d7e76854f,multi-om2m-mongo-db-1,1194.32%,469.6MiB / 15.32GiB,2.99%,812MB / 3.75GB,100MB / 591MB,134
3320,784d7e76854f,multi-om2m-mongo-db-1,1188.16%,469.5MiB / 15.32GiB,2.99%,812MB / 3.75GB,100MB / 591MB,134
3325,784d7e76854f,multi-om2m-mongo-db-1,1190.94%,469.5MiB / 15.32GiB,2.99%,813MB / 3.75GB,100MB / 591MB,134
3330,784d7e76854f,multi-om2m-mongo-db-1,1187.05%,469.5MiB / 15.32GiB,2.99%,813MB / 3.75GB,100MB / 591MB,134
3335,784d7e76854f,multi-om2m-mongo-db-1,1185.30%,469.6MiB / 15.32GiB,2.99%,813MB / 3.75GB,100MB / 591MB,134
3340,784d7e76854f,multi-om2m-mongo-db-1,1186.88%,469.8MiB / 15.32GiB,2.99%,813MB / 3.75GB,100MB / 591MB,134
3345,784d7e76854f,multi-om2m-mongo-db-1,1192.36%,469.8MiB / 15.32GiB,3.00%,814MB / 3.75GB,100MB / 591MB,134
3350,784d7e76854f,multi-om2m-mongo-db-1,1189.15%,469.9MiB / 15.32GiB,3.00%,814MB / 3.75GB,100MB / 593MB,134
3355,784d7e76854f,multi-om2m-mongo-db-1,1189.00%,470MiB / 15.32GiB,3.00%,814MB / 3.76GB,100MB / 593MB,134
3360,784d7e76854f,multi-om2m-mongo-db-1,1189.89%,470.1MiB / 15.32GiB,3.00%,814MB / 3.76GB,100MB / 594MB,134
3365,784d7e76854f,multi-om2m-mongo-db-1,1188.00%,470.2MiB / 15.32GiB,3.00%,814MB / 3.76GB,100MB / 594MB,134
3370,784d7e76854f,multi-om2m-mongo-db-1,1192.73%,470MiB / 15.32GiB,3.00%,815MB / 3.76GB,100MB / 594MB,134
3375,784d7e76854f,multi-om2m-mongo-db-1,1189.62%,470.2MiB / 15.32GiB,3.00%,815MB / 3.76GB,100MB / 594MB,134
3380,784d7e76854f,multi-om2m-mongo-db-1,1182.42%,470MiB / 15.32GiB,3.00%,815MB / 3.76GB,100MB / 594MB,134
3385,784d7e76854f,multi-om2m-mongo-db-1,1191.25%,470.2MiB / 15.32GiB,3.00%,815MB / 3.76GB,100MB / 594MB,134
3390,784d7e76854f,multi-om2m-mongo-db-1,1187.92%,470MiB / 15.32GiB,3.00%,815MB / 3.76GB,100MB / 594MB,134
3395,784d7e76854f,multi-om2m-mongo-db-1,1187.93%,470.4MiB / 15.32GiB,3.00%,816MB / 3.76GB,100MB / 596MB,134
3400,784d7e76854f,multi-om2m-mongo-db-1,1176.54%,470.4MiB / 15.32GiB,3.00%,816MB / 3.76GB,100MB / 596MB,134
3405,784d7e76854f,multi-om2m-mongo-db-1,1186.14%,470.5MiB / 15.32GiB,3.00%,816MB / 3.76GB,100MB / 596MB,134
3410,784d7e76854f,multi-om2m-mongo-db-1,1189.40%,470.6MiB / 15.32GiB,3.00%,816MB / 3.76GB,100MB / 597MB,134
3415,784d7e76854f,multi-om2m-mongo-db-1,1178.17%,470.5MiB / 15.32GiB,3.00%,816MB / 3.76GB,100MB / 597MB,134
3420,784d7e76854f,multi-om2m-mongo-db-1,1184.94%,470.6MiB / 15.32GiB,3.00%,817MB / 3.76GB,100MB / 597MB,134
3425,784d7e76854f,multi-om2m-mongo-db-1,1184.54%,470.7MiB / 15.32GiB,3.00%,817MB / 3.77GB,100MB / 597MB,134
3430,784d7e76854f,multi-om2m-mongo-db-1,1199.61%,470.7MiB / 15.32GiB,3.00%,817MB / 3.77GB,100MB / 597MB,134
3435,784d7e76854f,multi-om2m-mongo-db-1,1196.88%,470.6MiB / 15.32GiB,3.00%,817MB / 3.77GB,100MB / 597MB,134
3440,784d7e76854f,multi-om2m-mongo-db-1,1196.78%,470.8MiB / 15.32GiB,3.00%,817MB / 3.77GB,100MB / 599MB,134
3445,784d7e76854f,multi-om2m-mongo-db-1,1189.77%,471MiB / 15.32GiB,3.00%,818MB / 3.77GB,100MB / 599MB,134
3450,784d7e76854f,multi-om2m-mongo-db-1,1189.23%,470.8MiB / 15.32GiB,3.00%,818MB / 3.77GB,100MB / 599MB,134
3455,784d7e76854f,multi-om2m-mongo-db-1,1185.21%,470.8MiB / 15.32GiB,3.00%,818MB / 3.77GB,100MB / 600MB,134
3460,784d7e76854f,multi-om2m-mongo-db-1,1190.81%,471MiB / 15.32GiB,3.00%,818MB / 3.77GB,100MB / 600MB,134
3465,784d7e76854f,multi-om2m-mongo-db-1,1201.09%,470.9MiB / 15.32GiB,3.00%,818MB / 3.77GB,100MB / 600MB,134
3470,784d7e76854f,multi-om2m-mongo-db-1,1187.16%,470.9MiB / 15.32GiB,3.00%,819MB / 3.77GB,100MB / 600MB,134
3475,784d7e76854f,multi-om2m-mongo-db-1,1180.88%,471MiB / 15.32GiB,3.00%,819MB / 3.77GB,100MB / 600MB,134
3480,784d7e76854f,multi-om2m-mongo-db-1,1187.76%,470.9MiB / 15.32GiB,3.00%,819MB / 3.77GB,100MB / 600MB,134
3485,784d7e76854f,multi-om2m-mongo-db-1,1184.90%,471.3MiB / 15.32GiB,3.00%,819MB / 3.77GB,100MB / 602MB,134
3490,784d7e76854f,multi-om2m-mongo-db-1,1172.62%,471.4MiB / 15.32GiB,3.00%,819MB / 3.77GB,100MB / 602MB,134
3495,784d7e76854f,multi-om2m-mongo-db-1,1193.39%,471.2MiB / 15.32GiB,3.00%,819MB / 3.78GB,100MB / 602MB,134
3500,784d7e76854f,multi-om2m-mongo-db-1,1187.43%,471.4MiB / 15.32GiB,3.00%,820MB / 3.78GB,100MB / 602MB,134
3505,784d7e76854f,multi-om2m-mongo-db-1,1180.87%,471.3MiB / 15.32GiB,3.00%,820MB / 3.78GB,100MB / 602MB,134
3510,784d7e76854f,multi-om2m-mongo-db-1,1190.53%,471.3MiB / 15.32GiB,3.00%,820MB / 3.78GB,100MB / 602MB,134
3515,784d7e76854f,multi-om2m-mongo-db-1,1167.54%,471.3MiB / 15.32GiB,3.00%,820MB / 3.78GB,100MB / 603MB,134
3520,784d7e76854f,multi-om2m-mongo-db-1,1192.68%,471.3MiB / 15.32GiB,3.00%,820MB / 3.78GB,100MB / 603MB,134
3525,784d7e76854f,multi-om2m-mongo-db-1,1191.13%,471.4MiB / 15.32GiB,3.01%,821MB / 3.78GB,100MB / 603MB,134
3530,784d7e76854f,multi-om2m-mongo-db-1,1192.53%,471.6MiB / 15.32GiB,3.01%,821MB / 3.78GB,100MB / 603MB,134
3535,784d7e76854f,multi-om2m-mongo-db-1,1187.50%,471.7MiB / 15.32GiB,3.01%,821MB / 3.78GB,100MB / 605MB,134
3540,784d7e76854f,multi-om2m-mongo-db-1,1188.59%,471.7MiB / 15.32GiB,3.01%,821MB / 3.78GB,100MB / 605MB,134
3545,784d7e76854f,multi-om2m-mongo-db-1,1184.16%,471.8MiB / 15.32GiB,3.01%,822MB / 3.78GB,100MB / 605MB,134
3550,784d7e76854f,multi-om2m-mongo-db-1,1118.60%,471.8MiB / 15.32GiB,3.01%,822MB / 3.78GB,100MB / 605MB,134
3555,784d7e76854f,multi-om2m-mongo-db-1,1158.96%,471.7MiB / 15.32GiB,3.01%,822MB / 3.78GB,100MB / 605MB,134
3560,784d7e76854f,multi-om2m-mongo-db-1,1185.57%,471.7MiB / 15.32GiB,3.01%,822MB / 3.78GB,100MB / 605MB,134
3565,784d7e76854f,multi-om2m-mongo-db-1,1195.98%,471.6MiB / 15.32GiB,3.01%,822MB / 3.79GB,100MB / 606MB,134
3570,784d7e76854f,multi-om2m-mongo-db-1,1187.73%,471.4MiB / 15.32GiB,3.01%,823MB / 3.79GB,100MB / 606MB,134
3575,784d7e76854f,multi-om2m-mongo-db-1,1157.97%,471.7MiB / 15.32GiB,3.01%,823MB / 3.79GB,100MB / 606MB,134
3580,784d7e76854f,multi-om2m-mongo-db-1,1190.85%,471.9MiB / 15.32GiB,3.01%,823MB / 3.79GB,100MB / 608MB,134
3585,784d7e76854f,multi-om2m-mongo-db-1,1188.76%,471.9MiB / 15.32GiB,3.01%,823MB / 3.79GB,100MB / 608MB,134
3590,784d7e76854f,multi-om2m-mongo-db-1,1191.03%,472.1MiB / 15.32GiB,3.01%,823MB / 3.79GB,100MB / 608MB,134
3595,784d7e76854f,multi-om2m-mongo-db-1,1192.54%,472MiB / 15.32GiB,3.01%,824MB / 3.79GB,100MB / 608MB,134
3600,784d7e76854f,multi-om2m-mongo-db-1,1186.77%,472.2MiB / 15.32GiB,3.01%,824MB / 3.79GB,100MB / 608MB,134
3605,784d7e76854f,multi-om2m-mongo-db-1,1191.15%,472.1MiB / 15.32GiB,3.01%,824MB / 3.79GB,100MB / 608MB,134
3610,784d7e76854f,multi-om2m-mongo-db-1,1195.36%,472MiB / 15.32GiB,3.01%,824MB / 3.79GB,100MB / 609MB,134
3615,784d7e76854f,multi-om2m-mongo-db-1,1190.48%,472.1MiB / 15.32GiB,3.01%,824MB / 3.79GB,100MB / 609MB,134
3620,784d7e76854f,multi-om2m-mongo-db-1,1187.98%,472.2MiB / 15.32GiB,3.01%,825MB / 3.79GB,100MB / 609MB,134
3625,784d7e76854f,multi-om2m-mongo-db-1,1193.68%,472.9MiB / 15.32GiB,3.01%,825MB / 3.79GB,100MB / 611MB,134
3630,784d7e76854f,multi-om2m-mongo-db-1,1188.49%,472.8MiB / 15.32GiB,3.01%,825MB / 3.79GB,100MB / 611MB,134
3635,784d7e76854f,multi-om2m-mongo-db-1,1182.68%,472.8MiB / 15.32GiB,3.01%,825MB / 3.8GB,100MB / 611MB,134
3640,784d7e76854f,multi-om2m-mongo-db-1,1187.56%,472.8MiB / 15.32GiB,3.01%,825MB / 3.8GB,100MB / 611MB,134
3645,784d7e76854f,multi-om2m-mongo-db-1,1200.95%,472.8MiB / 15.32GiB,3.01%,826MB / 3.8GB,100MB / 611MB,134
3650,784d7e76854f,multi-om2m-mongo-db-1,1192.92%,472.8MiB / 15.32GiB,3.01%,826MB / 3.8GB,100MB / 611MB,134
3655,784d7e76854f,multi-om2m-mongo-db-1,1189.59%,473MiB / 15.32GiB,3.02%,826MB / 3.8GB,100MB / 612MB,134
3660,784d7e76854f,multi-om2m-mongo-db-1,1192.09%,472.9MiB / 15.32GiB,3.01%,826MB / 3.8GB,100MB / 612MB,134
3665,784d7e76854f,multi-om2m-mongo-db-1,1182.37%,472.9MiB / 15.32GiB,3.01%,826MB / 3.8GB,100MB / 612MB,134
3670,784d7e76854f,multi-om2m-mongo-db-1,1186.58%,473.1MiB / 15.32GiB,3.02%,827MB / 3.8GB,100MB / 614MB,134
3675,784d7e76854f,multi-om2m-mongo-db-1,1192.43%,473.1MiB / 15.32GiB,3.02%,827MB / 3.8GB,100MB / 614MB,134
3680,784d7e76854f,multi-om2m-mongo-db-1,1187.57%,473.1MiB / 15.32GiB,3.02%,827MB / 3.8GB,100MB / 614MB,134
3685,784d7e76854f,multi-om2m-mongo-db-1,1194.84%,473MiB / 15.32GiB,3.02%,827MB / 3.8GB,100MB / 614MB,134
3690,784d7e76854f,multi-om2m-mongo-db-1,1185.87%,473MiB / 15.32GiB,3.02%,827MB / 3.8GB,100MB / 614MB,134
3695,784d7e76854f,multi-om2m-mongo-db-1,1191.93%,473MiB / 15.32GiB,3.02%,827MB / 3.8GB,100MB / 614MB,134
3700,784d7e76854f,multi-om2m-mongo-db-1,1186.89%,473MiB / 15.32GiB,3.02%,828MB / 3.81GB,100MB / 614MB,134
3705,784d7e76854f,multi-om2m-mongo-db-1,1192.46%,473.3MiB / 15.32GiB,3.02%,828MB / 3.81GB,100MB / 615MB,134
3710,784d7e76854f,multi-om2m-mongo-db-1,1202.58%,473MiB / 15.32GiB,3.02%,828MB / 3.81GB,100MB / 615MB,134
3715,784d7e76854f,multi-om2m-mongo-db-1,1193.29%,473.2MiB / 15.32GiB,3.02%,828MB / 3.81GB,100MB / 617MB,134
3720,784d7e76854f,multi-om2m-mongo-db-1,1197.41%,473.5MiB / 15.32GiB,3.02%,829MB / 3.81GB,100MB / 617MB,134
3725,784d7e76854f,multi-om2m-mongo-db-1,1177.75%,473.3MiB / 15.32GiB,3.02%,829MB / 3.81GB,100MB / 617MB,134
3730,784d7e76854f,multi-om2m-mongo-db-1,1182.02%,473.3MiB / 15.32GiB,3.02%,829MB / 3.81GB,100MB / 617MB,134
3735,784d7e76854f,multi-om2m-mongo-db-1,1194.56%,473.3MiB / 15.32GiB,3.02%,829MB / 3.81GB,100MB / 617MB,134
3740,784d7e76854f,multi-om2m-mongo-db-1,1188.35%,473.3MiB / 15.32GiB,3.02%,829MB / 3.81GB,100MB / 617MB,134
3745,784d7e76854f,multi-om2m-mongo-db-1,1185.07%,473.3MiB / 15.32GiB,3.02%,830MB / 3.81GB,100MB / 617MB,134
3750,784d7e76854f,multi-om2m-mongo-db-1,1193.99%,473.7MiB / 15.32GiB,3.02%,830MB / 3.81GB,100MB / 617MB,134
3755,784d7e76854f,multi-om2m-mongo-db-1,1192.53%,473.9MiB / 15.32GiB,3.02%,830MB / 3.81GB,100MB / 618MB,134
3760,784d7e76854f,multi-om2m-mongo-db-1,1193.13%,474MiB / 15.32GiB,3.02%,830MB / 3.81GB,100MB / 620MB,134
3765,784d7e76854f,multi-om2m-mongo-db-1,1192.50%,474.1MiB / 15.32GiB,3.02%,830MB / 3.81GB,100MB / 620MB,134
3770,784d7e76854f,multi-om2m-mongo-db-1,1184.16%,474.1MiB / 15.32GiB,3.02%,831MB / 3.82GB,100MB / 620MB,134
3775,784d7e76854f,multi-om2m-mongo-db-1,1187.08%,474.2MiB / 15.32GiB,3.02%,831MB / 3.82GB,100MB / 620MB,134
3780,784d7e76854f,multi-om2m-mongo-db-1,1196.69%,474.2MiB / 15.32GiB,3.02%,831MB / 3.82GB,100MB / 620MB,134
