Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/Mobius/ae_ac/AC46/Data,642,0,11,11.97492119948001,4.66320200212067,86.2523309988319,295.8333333333333,0.08915461989475672,0.0,11,12,13,13,14,16,19,28,86,86,86
POST,/Mobius/ae_ac/AC47/Data,594,0,11,12.176340467918353,4.983112001355039,83.74308600468794,295.82154882154884,0.08248885392131697,0.0,11,12,13,13,14,16,26,35,84,84,84
POST,/Mobius/ae_ac/AC48/Data,606,0,11,11.517111613819706,4.075814998941496,33.69754999584984,295.8267326732673,0.08415529541467691,0.0,11,12,13,13,14,15,18,23,34,34,34
POST,/Mobius/ae_ac/AC49/Data,604,0,11,386.87685339737794,5.608014998870203,59400.27063299931,295.81953642384104,0.08387755516578357,0.0,11,12,13,13,15,17,26,30,59000,59000,59000
POST,/Mobius/ae_ac/AC5/Data,612,0,11,11.903297660193346,4.130957997404039,48.67918600211851,295.828431372549,0.08498851616135687,0.0,11,12,13,13,14,16,22,29,49,49,49
POST,/Mobius/ae_ac/AC50/Data,543,0,11,232.21076430216917,3.8721780001651496,60130.028485000366,295.804788213628,0.07540647757453722,0.0,11,12,13,13,14,16,22,31,60000,60000,60000
POST,/Mobius/ae_ac/AC51/Data,624,0,11,101.1453351443437,4.600962998665636,55676.42505099866,295.82852564102564,0.08665495765471681,0.0,11,12,13,13,14,16,23,27,56000,56000,56000
POST,/Mobius/ae_ac/AC52/Data,585,0,11,107.74532337772509,3.992623998783529,56090.34305000023,295.81880341880344,0.08123902280129701,0.0,11,12,13,13,14,16,23,29,56000,56000,56000
POST,/Mobius/ae_ac/AC53/Data,607,0,11,11.848025708500552,5.04643300519092,34.17804300261196,295.82372322899505,0.08429416553912357,0.0,11,12,13,13,14,16,20,24,34,34,34
POST,/Mobius/ae_ac/AC54/Data,563,0,11,221.22162052210356,4.380618000141112,59475.50581700125,295.8134991119005,0.07818388006347046,0.0,11,12,13,13,15,16,22,29,59000,59000,59000
POST,/Mobius/ae_ac/AC55/Data,602,0,11,11.804725865308335,4.372684998088516,61.92673800251214,295.8222591362126,0.08359981491689025,0.0,11,12,13,13,14,16,21,24,62,62,62
POST,/Mobius/ae_ac/AC56/Data,565,0,11,219.41899416825413,4.781644998729462,60195.89236599859,295.8141592920354,0.07846162031236378,0.0,11,12,13,13,14,16,26,31,60000,60000,60000
POST,/Mobius/ae_ac/AC57/Data,609,0,11,99.68658691308794,6.0311689994705375,53465.22481099964,295.824302134647,0.08457190578801689,0.0,11,12,13,13,14,15,21,24,53000,53000,53000
POST,/Mobius/ae_ac/AC58/Data,557,0,11,113.10383556927694,3.630296003393596,56443.08950100094,295.8096947935368,0.07735065931679048,0.0,11,12,13,13,14,16,23,30,56000,56000,56000
POST,/Mobius/ae_ac/AC59/Data,618,0,11,106.48504181377534,3.843402002530638,58594.315093996556,295.8284789644013,0.08582173690803684,0.0,11,12,13,13,14,16,20,24,59000,59000,59000
POST,/Mobius/ae_ac/AC6/Data,577,0,11,11.921058899513516,4.4511460000649095,107.3535659998015,295.8162911611785,0.08012806180572372,0.0,11,12,13,13,14,16,20,25,110,110,110
POST,/Mobius/ae_ac/AC60/Data,625,0,11,197.9570974130067,4.391531998408027,58794.68182100027,295.8288,0.08679382777916347,0.0,11,12,13,13,15,16,26,39,59000,59000,59000
POST,/Mobius/ae_ac/AC61/Data,567,0,11,113.9427475326006,4.061660001752898,57451.14618700245,295.81305114638445,0.0787393605612571,0.0,11,12,13,13,14,16,26,29,57000,57000,57000
POST,/Mobius/ae_ac/AC62/Data,559,0,11,117.44196533982827,4.500298000493785,59066.21355199968,295.80858676207515,0.0776283995656838,0.0,11,12,13,13,14,16,20,26,59000,59000,59000
POST,/Mobius/ae_ac/AC63/Data,576,0,11,101.52972906598734,4.002439000032609,51442.25205899784,295.8177083333333,0.07998919168127705,0.0,11,12,13,13,14,17,25,32,51000,51000,51000
POST,/Mobius/ae_ac/AC64/Data,585,0,11,112.554653593095,4.5712920000369195,58968.52285699788,295.81880341880344,0.08123902280129701,0.0,11,12,13,13,14,15,22,31,59000,59000,59000
POST,/Mobius/ae_ac/AC65/Data,611,0,11,11.996882121061665,4.50279999859049,42.5098940031603,295.82487725040914,0.08484964603691021,0.0,11,12,13,13,14,17,23,27,43,43,43
POST,/Mobius/ae_ac/AC66/Data,588,0,11,11.79075244039466,4.444870999577688,34.11116899951594,295.81972789115645,0.08165563317463699,0.0,11,12,13,13,14,16,21,25,34,34,34
POST,/Mobius/ae_ac/AC67/Data,595,0,11,100.9643013226876,4.812448998563923,53082.660373998806,295.81848739495797,0.08262772404576363,0.0,11,12,13,13,14,16,23,26,53000,53000,53000
POST,/Mobius/ae_ac/AC68/Data,617,0,11,11.761690134422336,4.1301640012534335,42.283521997887874,295.82820097244735,0.08568286678359018,0.0,11,12,13,13,14,16,20,23,42,42,42
POST,/Mobius/ae_ac/AC69/Data,541,0,11,12.161726447423137,5.991773999994621,71.9719629996689,295.80406654343807,0.0751287373256439,0.0,11,12,13,13,14,17,24,31,72,72,72
POST,/Mobius/ae_ac/AC7/Data,621,0,11,11.869917470218185,4.582633999234531,54.106185998534784,295.83252818035425,0.08623834728137683,0.0,11,12,13,13,14,16,23,28,54,54,54
POST,/Mobius/ae_ac/AC70/Data,577,0,11,12.029278635948385,4.324378998717293,41.72779599684873,295.8162911611785,0.08012806180572372,0.0,11,12,13,13,14,17,26,28,42,42,42
POST,/Mobius/ae_ac/AC71/Data,635,0,11,11.872138987302433,5.061257004854269,42.765150999912294,295.8330708661417,0.0881825290236301,0.0,11,12,13,13,14,16,20,28,43,43,43
POST,/Mobius/ae_ac/AC72/Data,637,0,11,11.516751354825068,4.130583998630755,40.18099100358086,295.83516483516485,0.08846026927252341,0.0,11,12,13,13,14,15,17,22,40,40,40
POST,/Mobius/ae_ac/AC73/Data,580,0,11,297.2242672775008,4.651205999834929,59477.73585200048,295.8155172413793,0.0805446721790637,0.0,11,12,13,13,14,17,24,40,59000,59000,59000
POST,/Mobius/ae_ac/AC74/Data,594,0,11,11.948756149778468,3.8195689994608983,33.27572899797815,295.8198653198653,0.08248885392131697,0.0,11,12,13,13,15,16,24,29,33,33,33
POST,/Mobius/ae_ac/AC75/Data,605,0,11,11.638045071120073,3.8158150018716697,55.323157997918315,295.8214876033058,0.08401642529023025,0.0,11,12,13,13,14,15,20,22,55,55,55
POST,/Mobius/ae_ac/AC76/Data,587,0,11,11.699407454938289,3.967414999351604,34.25172700008261,295.8211243611584,0.08151676305019033,0.0,11,12,13,13,14,15,20,23,34,34,34
POST,/Mobius/ae_ac/AC77/Data,592,0,11,189.38502810814916,4.730451000796165,52593.08350200081,295.82094594594594,0.08221111367242365,0.0,11,12,13,13,14,15,23,39,53000,53000,53000
POST,/Mobius/ae_ac/AC78/Data,632,0,11,102.02458359495562,4.2897390012512915,57188.72559999727,295.83069620253167,0.0877659186502901,0.0,11,12,12,13,14,15,20,24,57000,57000,57000
POST,/Mobius/ae_ac/AC79/Data,606,0,11,196.00254309083502,4.304767000576248,56406.609649999154,295.8201320132013,0.08415529541467691,0.0,11,12,13,13,14,16,28,41,56000,56000,56000
POST,/Mobius/ae_ac/AC8/Data,601,0,11,11.732905675565714,4.118526998354355,32.489879999047844,295.82695507487523,0.08346094479244359,0.0,11,12,13,13,14,15,20,27,32,32,32
POST,/Mobius/ae_ac/AC80/Data,646,0,11,11.770556328210716,3.5721019994525705,28.52061399971717,295.8343653250774,0.08971010039254336,0.0,11,12,13,13,14,16,19,22,29,29,29
POST,/Mobius/ae_ac/AC81/Data,582,0,11,105.919167836814,3.942739000194706,54850.11468800076,295.8213058419244,0.08082241242795703,0.0,11,12,12,13,14,15,23,28,55000,55000,55000
POST,/Mobius/ae_ac/AC82/Data,591,0,11,11.665204664909798,4.33227900066413,32.684482997865416,295.81895093062604,0.08207224354797699,0.0,11,12,12,13,14,15,20,22,33,33,33
POST,/Mobius/ae_ac/AC83/Data,631,1,11,11.829897068122571,5.62928900035331,80.44536800298374,295.4231378763867,0.08762704852584344,0.00013887012444666156,11,12,13,13,14,15,20,28,80,80,80
POST,/Mobius/ae_ac/AC84/Data,615,0,11,95.55163477727059,5.7055409997701645,51478.28516300069,295.8260162601626,0.08540512653469685,0.0,11,12,13,13,14,17,21,30,51000,51000,51000
POST,/Mobius/ae_ac/AC85/Data,635,1,11,94.25135808028065,4.663065999920946,52225.45418200025,295.4267716535433,0.0881825290236301,0.00013887012444666156,11,12,13,13,14,16,28,35,52000,52000,52000
POST,/Mobius/ae_ac/AC86/Data,601,0,12,103.6236097953011,4.6110229995974805,55052.216847001546,295.8219633943428,0.08346094479244359,0.0,12,12,13,13,15,17,21,25,55000,55000,55000
POST,/Mobius/ae_ac/AC87/Data,585,0,11,109.75317375905588,4.3554740004765335,57227.79562999858,295.817094017094,0.08123902280129701,0.0,11,12,13,13,14,16,23,30,57000,57000,57000
POST,/Mobius/ae_ac/AC88/Data,550,1,11,11.697884478185602,3.960209000069881,31.78633800416719,295.3363636363636,0.07637856844566386,0.00013887012444666156,11,12,13,13,15,16,22,24,32,32,32
